date,district,latitude,longitude,temperature_avg_c,temperature_max_c,temperature_min_c,rainfall_mm,humidity_percent,solar_radiation_mj_m2_day,wind_speed_m_s
2000-10-09,Ampara,7.2917,81.672,29.22,32.5,26.23,0.09,69.51,23.48,2.66
2000-10-10,Ampara,7.2917,81.672,29.01,32.16,26.37,0.14,71.44,23.21,3.06
2000-10-11,Ampara,7.2917,81.672,29.7,33.84,26.25,0.59,68.75,23.01,2.57
2000-10-12,Ampara,7.2917,81.672,28.57,31.26,26.62,18.16,73.08,20.5,3.39
2000-10-13,Ampara,7.2917,81.672,28.52,32.23,25.96,2.86,71.29,15.84,5.03
2000-10-14,Ampara,7.2917,81.672,28.51,31.87,26.07,4.75,74.35,21.65,5.27
2000-10-15,Ampara,7.2917,81.672,29.18,32.1,26.75,0.45,71.62,23.79,4.27
2000-10-16,Ampara,7.2917,81.672,29.12,32.02,26.53,1.18,69.63,18.05,4.18
2000-10-17,Ampara,7.2917,81.672,29.26,32.52,26.51,1.42,70.98,20.1,4.08
2000-10-18,Ampara,7.2917,81.672,29.29,32.46,26.88,0.29,70.22,20.08,5.12
2000-10-19,Ampara,7.2917,81.672,28.64,30.82,26.96,0.73,72.2,21.57,4.11
2000-10-20,Ampara,7.2917,81.672,29.3,32.12,26.81,0.13,70.34,21.1,2.04
2000-10-21,Ampara,7.2917,81.672,29.18,32.21,26.57,0.0,65.87,23.56,2.56
2000-10-22,Ampara,7.2917,81.672,29.11,32.25,26.48,0.09,65.53,20.11,3.06
2000-10-23,Ampara,7.2917,81.672,28.97,32.3,25.95,0.96,66.81,23.07,2.91
2000-10-24,Ampara,7.2917,81.672,28.35,31.34,26.6,0.98,73.29,16.77,3.74
2000-10-25,Ampara,7.2917,81.672,27.95,30.05,26.35,1.19,76.24,15.14,4.49
2000-10-26,Ampara,7.2917,81.672,28.4,31.7,26.03,0.03,67.0,23.1,4.75
2000-10-27,Ampara,7.2917,81.672,28.6,32.12,25.62,0.0,61.63,23.96,3.33
2000-10-28,Ampara,7.2917,81.672,28.92,31.91,26.73,0.02,63.9,23.41,2.74
2000-10-29,Ampara,7.2917,81.672,28.76,31.49,26.69,0.16,67.99,19.78,2.22
2000-10-30,Ampara,7.2917,81.672,28.57,31.61,26.54,0.53,68.85,22.23,2.16
2000-10-31,Ampara,7.2917,81.672,28.36,30.56,26.54,0.23,66.82,20.92,2.0
2000-11-01,Ampara,7.2917,81.672,28.29,30.66,26.67,0.36,67.69,18.1,2.18
2000-11-02,Ampara,7.2917,81.672,26.39,26.8,25.97,15.9,78.92,17.76,3.22
2000-11-03,Ampara,7.2917,81.672,27.83,29.61,26.47,0.98,76.7,20.07,3.43
2000-11-04,Ampara,7.2917,81.672,28.44,30.58,26.89,5.19,72.68,21.73,3.09
2000-11-05,Ampara,7.2917,81.672,28.04,29.55,27.31,16.37,79.56,10.31,3.6
2000-11-06,Ampara,7.2917,81.672,27.58,28.46,27.06,13.27,81.3,10.32,3.37
2000-11-07,Ampara,7.2917,81.672,27.66,29.08,26.83,3.33,80.56,16.73,4.41
2000-11-08,Ampara,7.2917,81.672,27.58,29.15,26.67,5.06,79.51,12.83,5.04
2000-11-09,Ampara,7.2917,81.672,27.5,28.93,26.27,1.45,77.99,12.9,5.15
2000-11-10,Ampara,7.2917,81.672,27.56,28.79,26.44,0.4,78.69,15.95,5.72
2000-11-11,Ampara,7.2917,81.672,28.0,29.81,26.72,1.4,78.97,15.95,5.54
2000-11-12,Ampara,7.2917,81.672,27.99,28.94,27.11,2.54,74.82,5.87,7.11
2000-11-13,Ampara,7.2917,81.672,27.85,29.47,26.76,0.72,72.64,19.02,5.67
2000-11-14,Ampara,7.2917,81.672,27.84,29.28,26.59,1.1,73.45,18.93,6.32
2000-11-15,Ampara,7.2917,81.672,27.84,29.38,26.74,0.81,72.13,17.61,6.38
2000-11-16,Ampara,7.2917,81.672,27.91,29.3,26.86,5.34,74.71,19.98,7.01
2000-11-17,Ampara,7.2917,81.672,28.02,29.35,27.37,44.54,80.64,2.48,8.25
2000-11-18,Ampara,7.2917,81.672,27.3,27.79,26.95,67.23,88.05,3.98,8.81
2000-11-19,Ampara,7.2917,81.672,27.04,27.79,26.49,53.4,87.64,5.16,6.1
2000-11-20,Ampara,7.2917,81.672,26.55,27.56,25.27,16.32,88.59,8.24,3.01
2000-11-21,Ampara,7.2917,81.672,26.07,27.38,25.01,1.06,84.8,16.31,2.99
2000-11-22,Ampara,7.2917,81.672,26.7,28.44,25.64,20.61,88.47,14.54,4.95
2000-11-23,Ampara,7.2917,81.672,26.49,27.85,25.66,5.37,87.24,19.01,2.81
2000-11-24,Ampara,7.2917,81.672,26.17,26.59,25.55,10.37,88.26,12.33,4.04
2000-11-25,Ampara,7.2917,81.672,26.27,27.51,25.35,0.17,76.87,16.87,4.84
2000-11-26,Ampara,7.2917,81.672,26.24,27.78,24.84,0.19,76.37,12.23,5.2
2000-11-27,Ampara,7.2917,81.672,26.45,27.59,25.42,0.87,81.93,15.19,5.78
2000-11-28,Ampara,7.2917,81.672,26.9,29.01,24.8,0.38,76.05,14.47,3.85
2000-11-29,Ampara,7.2917,81.672,27.32,30.27,24.91,0.11,76.19,17.53,3.91
2000-11-30,Ampara,7.2917,81.672,27.59,30.02,25.6,1.23,77.83,19.42,2.34
2000-12-01,Ampara,7.2917,81.672,27.29,28.65,25.87,4.85,78.39,19.11,2.06
2000-12-02,Ampara,7.2917,81.672,26.78,28.04,26.01,2.38,83.04,16.55,2.38
2000-12-03,Ampara,7.2917,81.672,26.73,27.83,25.73,0.15,83.38,17.2,3.83
2000-12-04,Ampara,7.2917,81.672,26.93,28.1,25.97,1.56,82.15,19.98,4.19
2000-12-05,Ampara,7.2917,81.672,27.04,28.21,26.13,4.46,83.48,14.41,4.66
2000-12-06,Ampara,7.2917,81.672,26.9,28.21,26.03,0.31,80.29,17.24,6.02
2000-12-07,Ampara,7.2917,81.672,25.94,26.54,25.66,0.92,82.59,11.09,6.91
2000-12-08,Ampara,7.2917,81.672,26.1,27.02,25.45,5.09,82.08,8.19,6.73
2000-12-09,Ampara,7.2917,81.672,25.95,27.03,25.38,7.33,82.46,8.79,6.84
2000-12-10,Ampara,7.2917,81.672,26.05,27.18,24.85,0.17,73.78,17.54,6.37
2000-12-11,Ampara,7.2917,81.672,26.13,27.53,24.79,0.15,71.88,19.34,6.29
2000-12-12,Ampara,7.2917,81.672,26.27,27.46,25.29,0.07,78.47,11.27,6.7
2000-12-13,Ampara,7.2917,81.672,26.52,27.81,25.77,0.08,77.96,13.68,6.77
2000-12-14,Ampara,7.2917,81.672,26.55,27.73,25.59,0.03,75.88,16.19,6.35
2000-12-15,Ampara,7.2917,81.672,26.07,27.16,25.25,0.04,75.62,19.02,6.83
2000-12-16,Ampara,7.2917,81.672,25.97,27.12,25.1,1.03,81.51,8.12,7.42
2000-12-17,Ampara,7.2917,81.672,26.28,27.23,25.49,2.39,86.21,7.46,7.33
2000-12-18,Ampara,7.2917,81.672,26.02,26.61,25.69,7.11,90.59,9.15,6.87
2000-12-19,Ampara,7.2917,81.672,26.15,26.82,25.54,10.05,86.16,9.85,7.02
2000-12-20,Ampara,7.2917,81.672,25.72,26.81,25.0,1.2,81.04,11.3,6.21
2000-12-21,Ampara,7.2917,81.672,25.57,26.61,24.91,10.78,84.42,4.47,6.88
2000-12-22,Ampara,7.2917,81.672,25.61,26.57,25.06,3.51,86.46,12.36,5.87
2000-12-23,Ampara,7.2917,81.672,25.64,26.12,25.23,13.14,91.97,6.26,6.78
2000-12-24,Ampara,7.2917,81.672,25.42,25.79,25.01,10.11,92.82,3.15,9.38
2000-12-25,Ampara,7.2917,81.672,25.11,25.86,24.24,7.36,93.8,3.13,7.72
2000-12-26,Ampara,7.2917,81.672,25.32,27.14,23.77,21.62,92.03,3.1,5.13
2000-12-27,Ampara,7.2917,81.672,25.98,27.31,25.23,10.14,90.72,17.03,6.85
2000-12-28,Ampara,7.2917,81.672,26.33,28.07,25.06,5.35,87.4,15.74,3.89
2000-12-29,Ampara,7.2917,81.672,26.11,27.61,25.01,2.04,84.62,17.31,2.99
2000-12-30,Ampara,7.2917,81.672,26.29,27.77,25.17,0.79,82.2,19.71,2.73
2000-12-31,Ampara,7.2917,81.672,26.14,27.28,25.42,4.18,85.71,11.74,5.0
2001-01-01,Ampara,7.2917,81.672,25.71,27.06,24.71,0.68,80.63,18.12,3.96
2001-01-02,Ampara,7.2917,81.672,25.88,27.27,24.58,0.63,82.97,20.13,3.51
2001-01-03,Ampara,7.2917,81.672,26.41,27.59,25.43,7.56,85.32,14.73,4.81
2001-01-04,Ampara,7.2917,81.672,26.41,27.59,25.68,2.68,85.24,15.3,5.88
2001-01-05,Ampara,7.2917,81.672,26.38,27.55,25.34,2.12,80.75,16.53,6.35
2001-01-06,Ampara,7.2917,81.672,26.01,27.14,25.09,0.04,78.21,18.24,6.13
2001-01-07,Ampara,7.2917,81.672,25.73,27.01,24.8,0.04,80.02,18.74,5.53
2001-01-08,Ampara,7.2917,81.672,25.65,26.75,24.99,1.76,84.8,14.92,6.44
2001-01-09,Ampara,7.2917,81.672,25.78,26.22,25.33,6.32,87.06,5.97,5.64
2001-01-10,Ampara,7.2917,81.672,25.86,26.87,25.18,0.3,87.4,18.53,4.41
2001-01-11,Ampara,7.2917,81.672,25.9,27.29,24.93,0.21,85.14,17.97,3.12
2001-01-12,Ampara,7.2917,81.672,26.12,27.53,25.08,0.09,83.55,17.49,4.77
2001-01-13,Ampara,7.2917,81.672,25.84,26.94,24.88,0.06,80.14,15.19,5.51
2001-01-14,Ampara,7.2917,81.672,25.18,26.47,24.22,0.04,79.33,17.38,5.0
2001-01-15,Ampara,7.2917,81.672,25.21,26.69,23.93,0.05,75.89,19.87,5.37
2001-01-16,Ampara,7.2917,81.672,25.43,26.72,24.31,0.02,73.84,17.84,5.85
2001-01-17,Ampara,7.2917,81.672,25.31,26.17,24.39,12.41,81.31,13.95,5.46
2001-01-18,Ampara,7.2917,81.672,25.68,26.6,25.07,18.33,90.99,3.37,6.91
2001-01-19,Ampara,7.2917,81.672,26.08,27.04,25.36,3.26,85.65,13.88,7.18
2001-01-20,Ampara,7.2917,81.672,26.06,27.19,25.14,1.25,83.95,13.07,7.09
2001-01-21,Ampara,7.2917,81.672,25.67,26.48,25.19,35.32,87.52,3.62,7.73
2001-01-22,Ampara,7.2917,81.672,25.71,26.68,25.17,9.48,90.14,10.93,5.71
2001-01-23,Ampara,7.2917,81.672,25.68,26.62,24.98,4.39,92.14,15.53,4.09
2001-01-24,Ampara,7.2917,81.672,25.76,26.76,24.96,6.93,91.73,15.23,4.13
2001-01-25,Ampara,7.2917,81.672,25.57,26.89,24.76,2.36,90.0,15.69,4.95
2001-01-26,Ampara,7.2917,81.672,25.45,26.65,24.62,7.19,88.07,13.9,5.49
2001-01-27,Ampara,7.2917,81.672,24.8,25.7,24.08,1.1,82.89,11.43,5.49
2001-01-28,Ampara,7.2917,81.672,25.06,26.3,23.95,1.14,82.54,15.4,6.02
2001-01-29,Ampara,7.2917,81.672,25.24,26.22,24.53,35.44,87.27,10.34,6.32
2001-01-30,Ampara,7.2917,81.672,25.8,26.31,25.14,37.41,91.64,16.38,5.19
2001-01-31,Ampara,7.2917,81.672,26.09,27.07,25.36,9.66,91.13,15.75,4.14
2001-02-01,Ampara,7.2917,81.672,26.08,27.02,25.43,20.34,89.79,11.48,4.44
2001-02-02,Ampara,7.2917,81.672,25.3,26.11,24.67,45.72,89.12,8.08,3.93
2001-02-03,Ampara,7.2917,81.672,25.51,26.88,24.37,9.42,85.91,18.75,2.92
2001-02-04,Ampara,7.2917,81.672,25.63,26.95,24.64,4.11,86.91,15.63,3.72
2001-02-05,Ampara,7.2917,81.672,24.89,26.13,23.71,0.17,84.88,20.61,3.9
2001-02-06,Ampara,7.2917,81.672,24.54,25.98,23.4,0.0,80.23,21.15,4.2
2001-02-07,Ampara,7.2917,81.672,25.33,26.63,23.76,0.0,78.38,22.28,4.83
2001-02-08,Ampara,7.2917,81.672,25.47,26.75,24.33,0.0,83.06,21.02,4.62
2001-02-09,Ampara,7.2917,81.672,24.76,26.25,23.63,0.0,77.11,23.36,3.99
2001-02-10,Ampara,7.2917,81.672,24.55,26.35,22.82,0.0,71.96,24.86,3.08
2001-02-11,Ampara,7.2917,81.672,24.01,26.16,22.07,0.0,76.29,24.76,2.58
2001-02-12,Ampara,7.2917,81.672,24.71,26.51,22.93,0.0,74.1,24.34,3.23
2001-02-13,Ampara,7.2917,81.672,24.9,26.47,23.86,0.0,73.21,23.58,3.42
2001-02-14,Ampara,7.2917,81.672,25.31,26.56,24.1,0.03,81.83,15.7,4.76
2001-02-15,Ampara,7.2917,81.672,25.66,26.81,24.73,2.32,86.81,10.73,4.82
2001-02-16,Ampara,7.2917,81.672,25.73,27.04,24.76,5.19,86.65,15.77,4.4
2001-02-17,Ampara,7.2917,81.672,25.96,27.35,24.88,9.18,87.35,18.84,4.0
2001-02-18,Ampara,7.2917,81.672,26.64,28.06,25.55,2.67,84.58,17.81,4.89
2001-02-19,Ampara,7.2917,81.672,26.78,28.1,25.73,0.27,83.41,20.32,4.09
2001-02-20,Ampara,7.2917,81.672,26.71,28.1,25.56,0.04,82.24,22.6,3.32
2001-02-21,Ampara,7.2917,81.672,26.41,28.09,25.22,0.0,79.11,22.75,2.29
2001-02-22,Ampara,7.2917,81.672,26.26,28.01,25.08,0.0,77.5,24.23,2.34
2001-02-23,Ampara,7.2917,81.672,25.93,27.77,24.26,0.0,76.87,25.96,2.78
2001-02-24,Ampara,7.2917,81.672,26.04,27.84,24.5,0.0,76.29,25.64,2.58
2001-02-25,Ampara,7.2917,81.672,26.13,28.25,24.12,0.0,72.19,25.55,2.38
2001-02-26,Ampara,7.2917,81.672,26.23,28.27,24.47,0.0,72.25,24.94,2.68
2001-02-27,Ampara,7.2917,81.672,26.02,27.97,24.15,0.0,74.58,25.14,2.91
2001-02-28,Ampara,7.2917,81.672,26.21,28.04,24.79,0.0,71.31,24.77,3.21
2001-03-01,Ampara,7.2917,81.672,26.74,28.34,25.1,0.0,68.76,24.09,3.88
2001-03-02,Ampara,7.2917,81.672,27.03,28.68,25.45,0.0,72.7,22.81,3.96
2001-03-03,Ampara,7.2917,81.672,27.1,28.59,25.78,0.2,79.67,21.71,4.83
2001-03-04,Ampara,7.2917,81.672,27.04,28.32,26.01,0.24,80.43,21.69,4.25
2001-03-05,Ampara,7.2917,81.672,27.12,28.76,25.82,0.09,79.93,22.49,3.84
2001-03-06,Ampara,7.2917,81.672,26.74,28.4,25.53,0.01,81.13,23.06,3.43
2001-03-07,Ampara,7.2917,81.672,26.8,28.63,25.21,0.74,80.36,25.33,4.51
2001-03-08,Ampara,7.2917,81.672,27.1,28.94,25.71,0.0,77.43,23.69,3.79
2001-03-09,Ampara,7.2917,81.672,27.03,28.89,25.6,0.0,76.45,23.18,3.25
2001-03-10,Ampara,7.2917,81.672,26.64,28.48,25.3,0.0,76.95,23.82,3.06
2001-03-11,Ampara,7.2917,81.672,26.99,29.11,25.28,0.0,75.4,25.39,2.82
2001-03-12,Ampara,7.2917,81.672,27.07,28.84,25.7,0.0,77.17,23.88,3.38
2001-03-13,Ampara,7.2917,81.672,27.11,29.21,25.6,0.0,73.69,24.85,3.4
2001-03-14,Ampara,7.2917,81.672,27.29,29.57,25.55,0.0,73.76,25.56,2.88
2001-03-15,Ampara,7.2917,81.672,27.4,29.65,25.7,0.0,70.72,24.44,2.24
2001-03-16,Ampara,7.2917,81.672,27.61,29.89,25.97,0.0,69.13,23.27,2.29
2001-03-17,Ampara,7.2917,81.672,27.85,30.39,26.18,0.0,66.93,23.24,2.22
2001-03-18,Ampara,7.2917,81.672,27.6,29.94,25.96,0.03,71.43,23.28,2.75
2001-03-19,Ampara,7.2917,81.672,27.61,30.09,25.9,0.04,74.4,22.28,2.52
2001-03-20,Ampara,7.2917,81.672,27.61,29.85,25.94,0.0,74.24,23.54,2.35
2001-03-21,Ampara,7.2917,81.672,27.85,31.26,25.65,0.0,69.17,25.33,2.18
2001-03-22,Ampara,7.2917,81.672,28.36,31.52,25.9,0.0,74.81,23.69,3.03
2001-03-23,Ampara,7.2917,81.672,28.92,31.77,26.98,0.01,73.69,23.11,2.62
2001-03-24,Ampara,7.2917,81.672,29.08,31.83,26.99,0.0,70.35,24.4,2.75
2001-03-25,Ampara,7.2917,81.672,29.36,31.8,27.32,0.01,72.25,22.69,2.32
2001-03-26,Ampara,7.2917,81.672,29.58,32.41,27.17,0.01,72.93,21.06,2.84
2001-03-27,Ampara,7.2917,81.672,29.66,32.45,27.15,0.01,71.25,23.85,3.36
2001-03-28,Ampara,7.2917,81.672,29.87,32.99,27.18,0.01,71.81,23.97,3.57
2001-03-29,Ampara,7.2917,81.672,29.76,32.49,27.49,0.0,72.05,22.76,2.83
2001-03-30,Ampara,7.2917,81.672,29.7,32.52,27.61,0.01,70.05,22.9,3.21
2001-03-31,Ampara,7.2917,81.672,29.45,32.15,27.8,0.0,70.0,24.55,3.41
2001-04-01,Ampara,7.2917,81.672,29.23,31.9,27.48,0.0,68.81,25.6,3.42
2001-04-02,Ampara,7.2917,81.672,28.79,31.13,27.28,0.02,71.95,24.4,3.18
2001-04-03,Ampara,7.2917,81.672,28.46,30.46,27.04,4.73,77.18,19.39,3.41
2001-04-04,Ampara,7.2917,81.672,28.8,30.93,27.28,2.24,73.6,24.83,2.82
2001-04-05,Ampara,7.2917,81.672,28.49,29.96,27.1,1.81,78.12,21.02,2.19
2001-04-06,Ampara,7.2917,81.672,29.05,30.6,27.62,5.25,77.62,22.1,2.47
2001-04-07,Ampara,7.2917,81.672,28.01,29.06,26.46,8.44,81.32,13.08,3.02
2001-04-08,Ampara,7.2917,81.672,27.15,28.43,26.06,5.12,80.43,9.22,2.48
2001-04-09,Ampara,7.2917,81.672,27.59,29.59,26.08,3.93,77.1,23.63,2.16
2001-04-10,Ampara,7.2917,81.672,27.35,28.42,26.61,6.96,85.66,15.54,3.46
2001-04-11,Ampara,7.2917,81.672,27.47,28.86,26.37,9.8,84.69,22.68,3.89
2001-04-12,Ampara,7.2917,81.672,27.36,28.34,26.44,5.61,85.71,19.43,3.85
2001-04-13,Ampara,7.2917,81.672,27.83,30.15,26.37,3.09,83.42,24.37,5.18
2001-04-14,Ampara,7.2917,81.672,27.93,29.74,26.02,3.17,77.6,16.31,3.02
2001-04-15,Ampara,7.2917,81.672,28.35,30.24,27.06,2.06,76.66,21.09,2.58
2001-04-16,Ampara,7.2917,81.672,28.02,29.17,27.23,1.71,77.72,12.39,2.73
2001-04-17,Ampara,7.2917,81.672,28.04,29.66,26.9,5.41,78.53,22.06,2.7
2001-04-18,Ampara,7.2917,81.672,27.39,28.85,26.12,11.65,82.66,24.03,2.93
2001-04-19,Ampara,7.2917,81.672,27.09,27.93,26.08,8.09,84.52,20.48,2.11
2001-04-20,Ampara,7.2917,81.672,28.08,29.41,26.81,2.58,80.81,23.71,2.22
2001-04-21,Ampara,7.2917,81.672,29.36,31.61,27.47,0.84,72.15,25.4,2.2
2001-04-22,Ampara,7.2917,81.672,29.29,31.25,27.99,0.55,73.91,23.97,2.11
2001-04-23,Ampara,7.2917,81.672,29.11,31.16,27.62,0.04,71.75,23.3,2.25
2001-04-24,Ampara,7.2917,81.672,29.34,31.43,28.02,0.0,68.88,22.58,2.75
2001-04-25,Ampara,7.2917,81.672,29.43,31.7,28.0,0.16,67.2,23.12,2.59
2001-04-26,Ampara,7.2917,81.672,28.84,30.81,27.38,3.78,77.79,17.1,3.83
2001-04-27,Ampara,7.2917,81.672,28.16,29.4,27.15,3.68,83.82,19.19,3.63
2001-04-28,Ampara,7.2917,81.672,28.72,30.51,27.32,10.18,82.35,18.77,2.67
2001-04-29,Ampara,7.2917,81.672,28.27,29.37,27.45,3.82,83.07,21.56,2.43
2001-04-30,Ampara,7.2917,81.672,28.95,30.53,27.4,2.18,78.46,21.15,2.9
2001-05-01,Ampara,7.2917,81.672,28.74,30.03,27.76,0.46,80.82,23.12,3.15
2001-05-02,Ampara,7.2917,81.672,29.91,32.03,27.89,9.38,74.76,20.71,1.65
2001-05-03,Ampara,7.2917,81.672,30.03,32.8,27.64,2.61,71.08,20.25,2.48
2001-05-04,Ampara,7.2917,81.672,30.72,33.97,27.83,0.18,71.12,25.55,2.39
2001-05-05,Ampara,7.2917,81.672,30.57,33.27,28.31,0.06,72.61,23.82,1.59
2001-05-06,Ampara,7.2917,81.672,29.66,31.43,28.34,0.64,78.68,24.38,2.48
2001-05-07,Ampara,7.2917,81.672,29.88,32.19,28.15,1.11,76.3,22.8,2.27
2001-05-08,Ampara,7.2917,81.672,29.67,32.2,28.02,2.44,74.31,22.09,3.47
2001-05-09,Ampara,7.2917,81.672,29.67,31.67,27.43,2.63,73.32,25.05,3.07
2001-05-10,Ampara,7.2917,81.672,30.38,33.2,28.2,1.01,73.44,24.16,2.91
2001-05-11,Ampara,7.2917,81.672,30.35,33.07,28.24,0.42,75.45,23.55,3.58
2001-05-12,Ampara,7.2917,81.672,30.53,33.31,28.41,0.21,76.62,22.05,4.25
2001-05-13,Ampara,7.2917,81.672,30.64,33.29,28.42,0.12,73.23,25.07,3.53
2001-05-14,Ampara,7.2917,81.672,31.17,34.69,28.11,0.14,70.89,25.13,3.27
2001-05-15,Ampara,7.2917,81.672,30.8,33.19,28.68,0.2,75.06,24.74,2.83
2001-05-16,Ampara,7.2917,81.672,30.7,33.6,28.08,0.49,72.32,24.0,2.81
2001-05-17,Ampara,7.2917,81.672,30.35,33.01,28.19,0.58,72.64,20.02,3.1
2001-05-18,Ampara,7.2917,81.672,30.49,33.13,28.13,0.5,68.65,21.05,3.15
2001-05-19,Ampara,7.2917,81.672,30.9,34.0,28.18,0.36,68.0,21.86,2.48
2001-05-20,Ampara,7.2917,81.672,30.11,31.57,28.69,6.23,73.47,22.86,2.41
2001-05-21,Ampara,7.2917,81.672,30.75,33.12,28.71,1.08,67.63,22.92,1.65
2001-05-22,Ampara,7.2917,81.672,29.94,31.69,28.5,0.16,74.45,24.5,3.12
2001-05-23,Ampara,7.2917,81.672,30.66,33.57,28.27,0.16,69.13,22.22,2.43
2001-05-24,Ampara,7.2917,81.672,30.32,33.08,28.24,0.07,71.23,23.86,6.41
2001-05-25,Ampara,7.2917,81.672,30.93,34.21,28.17,0.01,67.62,24.68,4.26
2001-05-26,Ampara,7.2917,81.672,30.28,33.21,27.97,0.09,70.06,24.64,4.08
2001-05-27,Ampara,7.2917,81.672,29.9,32.36,27.82,0.99,70.78,21.63,2.33
2001-05-28,Ampara,7.2917,81.672,29.23,32.81,27.27,5.25,72.89,17.88,4.12
2001-05-29,Ampara,7.2917,81.672,28.54,30.41,27.21,1.79,74.8,17.6,5.2
2001-05-30,Ampara,7.2917,81.672,29.7,32.97,27.08,2.91,69.4,22.17,4.31
2001-05-31,Ampara,7.2917,81.672,29.89,33.14,27.05,0.36,65.36,18.57,4.56
2001-06-01,Ampara,7.2917,81.672,29.9,33.17,27.3,0.92,67.56,21.06,2.38
2001-06-02,Ampara,7.2917,81.672,27.15,27.84,26.39,28.97,82.28,16.06,3.4
2001-06-03,Ampara,7.2917,81.672,28.03,30.07,26.6,24.13,78.06,7.96,5.07
2001-06-04,Ampara,7.2917,81.672,28.6,30.82,26.68,7.07,74.76,10.41,4.82
2001-06-05,Ampara,7.2917,81.672,29.02,31.79,26.96,2.41,74.49,21.04,5.07
2001-06-06,Ampara,7.2917,81.672,29.02,31.51,27.1,0.88,74.29,17.88,6.04
2001-06-07,Ampara,7.2917,81.672,29.46,32.6,26.88,0.03,69.16,16.13,5.57
2001-06-08,Ampara,7.2917,81.672,29.32,32.45,27.18,2.02,71.42,23.05,4.84
2001-06-09,Ampara,7.2917,81.672,29.33,32.66,26.72,0.67,71.5,19.51,4.88
2001-06-10,Ampara,7.2917,81.672,29.57,32.67,27.08,0.67,72.29,22.03,3.47
2001-06-11,Ampara,7.2917,81.672,29.49,32.89,26.97,3.41,69.54,19.36,4.63
2001-06-12,Ampara,7.2917,81.672,29.0,31.74,26.84,0.68,73.53,19.53,2.99
2001-06-13,Ampara,7.2917,81.672,29.48,32.26,27.08,0.17,70.46,23.37,3.33
2001-06-14,Ampara,7.2917,81.672,28.96,31.82,26.77,0.06,69.49,24.12,3.52
2001-06-15,Ampara,7.2917,81.672,29.56,33.04,26.78,0.03,68.79,24.55,4.19
2001-06-16,Ampara,7.2917,81.672,29.71,32.88,26.8,0.0,66.08,24.68,2.85
2001-06-17,Ampara,7.2917,81.672,30.15,34.12,27.27,0.0,64.02,23.09,2.52
2001-06-18,Ampara,7.2917,81.672,29.67,33.16,26.68,0.0,68.6,22.36,3.38
2001-06-19,Ampara,7.2917,81.672,30.03,33.59,26.99,0.04,68.99,22.99,3.74
2001-06-20,Ampara,7.2917,81.672,29.92,33.43,27.2,0.11,67.3,24.48,4.29
2001-06-21,Ampara,7.2917,81.672,29.73,33.18,26.9,1.26,69.32,23.83,5.25
2001-06-22,Ampara,7.2917,81.672,29.77,33.39,26.71,0.54,68.64,21.07,5.14
2001-06-23,Ampara,7.2917,81.672,29.73,33.0,27.29,1.53,69.96,22.37,6.22
2001-06-24,Ampara,7.2917,81.672,29.65,32.4,27.6,0.07,69.42,24.09,5.58
2001-06-25,Ampara,7.2917,81.672,29.43,32.57,27.35,0.01,70.15,21.91,5.41
2001-06-26,Ampara,7.2917,81.672,29.36,32.3,27.16,1.27,70.07,22.7,6.06
2001-06-27,Ampara,7.2917,81.672,29.68,32.86,27.24,0.01,62.84,22.71,6.63
2001-06-28,Ampara,7.2917,81.672,28.92,31.67,26.83,1.37,68.35,22.4,7.49
2001-06-29,Ampara,7.2917,81.672,29.53,33.25,26.33,0.04,64.76,23.72,6.27
2001-06-30,Ampara,7.2917,81.672,29.73,32.85,27.09,0.05,68.64,21.57,4.92
2001-07-01,Ampara,7.2917,81.672,29.97,33.08,26.99,0.04,67.8,22.94,3.58
2001-07-02,Ampara,7.2917,81.672,30.12,33.37,27.44,2.67,67.72,20.97,4.12
2001-07-03,Ampara,7.2917,81.672,29.91,33.16,27.82,3.99,69.23,20.86,7.09
2001-07-04,Ampara,7.2917,81.672,29.52,32.23,27.1,1.06,68.67,19.87,7.51
2001-07-05,Ampara,7.2917,81.672,29.52,32.85,26.85,1.48,69.45,21.06,6.99
2001-07-06,Ampara,7.2917,81.672,29.59,32.55,27.3,6.76,69.61,15.47,6.67
2001-07-07,Ampara,7.2917,81.672,28.75,31.58,26.73,9.24,72.79,20.1,7.68
2001-07-08,Ampara,7.2917,81.672,27.76,29.51,26.14,15.95,76.12,20.14,7.53
2001-07-09,Ampara,7.2917,81.672,27.98,31.67,25.85,0.83,72.37,12.65,6.09
2001-07-10,Ampara,7.2917,81.672,28.5,31.46,26.13,3.46,71.95,19.03,4.16
2001-07-11,Ampara,7.2917,81.672,28.4,32.73,25.35,0.07,71.71,17.5,3.49
2001-07-12,Ampara,7.2917,81.672,29.02,32.54,26.7,0.09,69.79,22.75,2.64
2001-07-13,Ampara,7.2917,81.672,29.13,31.11,26.79,0.0,68.98,24.27,1.95
2001-07-14,Ampara,7.2917,81.672,29.26,31.59,27.45,0.0,62.52,24.73,1.78
2001-07-15,Ampara,7.2917,81.672,30.09,33.33,27.1,0.0,63.68,24.62,1.91
2001-07-16,Ampara,7.2917,81.672,29.64,32.68,26.78,0.0,64.73,20.09,3.8
2001-07-17,Ampara,7.2917,81.672,29.23,32.26,26.73,0.0,66.45,20.23,4.55
2001-07-18,Ampara,7.2917,81.672,30.15,34.3,26.74,0.0,61.25,17.77,2.87
2001-07-19,Ampara,7.2917,81.672,30.16,33.32,27.08,0.0,64.13,21.89,4.16
