District,Season,Crop,Year,Cultivated Area,Production
Hambantota,Yala,Soybean,2018,104.1,1059.99
Hambantota,Yala,Sweet Potato,2018,121.95,1718.99
Hambantota,Yala,Tomato,2018,77.01,959.6
Hambantota,Yala,Tomato,2018,79.27,1178.94
Hambantota,Yala,Watermelon,2018,307.39,5889.4
Hambantota,Yala,Yam,2018,112.98,1332.28
Jaffna,Maha,Ash Plantain,2018,221.29,6008.46
Jaffna,Maha,Banana,2018,268.91,8923.39
Jaffna,Maha,Banana,2018,271.83,7520.25
Jaffna,Maha,Banana,2018,158.11,5164.79
Jaffna,Maha,Big Onion,2018,127.19,1438.59
Jaffna,Maha,Bitter Gourd,2018,68.29,603.45
Jaffna,Maha,Carrot,2018,82.69,1571.73
Jaffna,Maha,Carrot,2018,154.68,1973.71
Jaffna,Maha,Cassava,2018,181.45,4879.04
Jaffna,Maha,Cassava,2018,210.59,5213.84
Jaffna,Maha,Chilli,2018,61.51,530.69
Jaffna,Maha,Chilli,2018,62.68,482.37
Jaffna,Maha,Chilli,2018,109.05,698.77
Jaffna,Maha,Chilli,2018,89.15,681.2
Jaffna,Maha,Chilli,2018,77.53,581.84
Jaffna,Maha,Coconut,2018,229.07,6552.16
Jaffna,Maha,Cowpea,2018,53.63,370.98
Jaffna,Maha,Cucumber,2018,81.5,1296.86
Jaffna,Maha,Cucumber,2018,133.02,2014.39
Jaffna,Maha,Green Gram,2018,79.52,600.39
Jaffna,Maha,Green Gram,2018,65.63,485.09
Jaffna,Maha,Green Gram,2018,59.42,506.98
Jaffna,Maha,Groundnut,2018,107.54,949.58
Jaffna,Maha,Leeks,2018,106.85,1104.01
Jaffna,Maha,Leeks,2018,116.46,1311.51
Jaffna,Maha,Leeks,2018,82.61,971.41
Jaffna,Maha,Leeks,2018,81.67,996.51
Jaffna,Maha,Maize,2018,80.02,1337.69
Jaffna,Maha,Papaya,2018,177.29,4951.92
Jaffna,Maha,Pineapple,2018,154.31,3120.51
Jaffna,Maha,Pineapple,2018,81.24,1422.63
Jaffna,Maha,Pineapple,2018,123.71,2968.45
Jaffna,Maha,Potato,2018,172.61,2982.72
Jaffna,Maha,Rice,2018,145.21,3064.66
Jaffna,Maha,Rice,2018,127.34,2463.56
Jaffna,Maha,Sesame,2018,49.1,265.93
Jaffna,Maha,Sesame,2018,39.74,219.63
Jaffna,Maha,Sesame,2018,61.6,372.94
Jaffna,Maha,Snake Gourd,2018,86.09,913.34
Jaffna,Maha,Soybean,2018,81.27,587.09
Jaffna,Maha,Watermelon,2018,156.78,3239.19
Jaffna,Maha,Watermelon,2018,210.96,4255.5
Jaffna,Maha,Watermelon,2018,188.21,4261.48
Jaffna,Maha,Watermelon,2018,118.31,2175.17
Jaffna,Maha,Watermelon,2018,125.46,2230.23
Jaffna,Maha,Yam,2018,84.05,1223.23
Jaffna,Yala,Banana,2018,208.9,6285.05
Jaffna,Yala,Banana,2018,213.04,6495.95
Jaffna,Yala,Banana,2018,268.46,9515.32
Jaffna,Yala,Beans,2018,78.83,712.36
Jaffna,Yala,Cabbage,2018,97.92,1800.02
Jaffna,Yala,Carrot,2018,119.19,1867.26
Jaffna,Yala,Carrot,2018,137.09,2085.32
Jaffna,Yala,Carrot,2018,95.49,1427.29
Jaffna,Yala,Carrot,2018,111.56,1822.94
Jaffna,Yala,Chilli,2018,48.31,430.31
Jaffna,Yala,Chilli,2018,46.28,325.55
Jaffna,Yala,Cinnamon,2018,32.07,121.95
Jaffna,Yala,Coconut,2018,162.49,5415.0
Jaffna,Yala,Groundnut,2018,56.84,602.36
Jaffna,Yala,Leeks,2018,84.22,931.46
Jaffna,Yala,Leeks,2018,103.49,1426.03
Jaffna,Yala,Leeks,2018,101.91,946.62
Jaffna,Yala,Long Bean,2018,102.71,937.65
Jaffna,Yala,Papaya,2018,207.93,5836.11
Jaffna,Yala,Pepper,2018,63.46,356.78
Jaffna,Yala,Pineapple,2018,143.98,3653.99
Jaffna,Yala,Pineapple,2018,127.44,2988.43
Jaffna,Yala,Rice,2018,143.35,3555.01
Jaffna,Yala,Tea,2018,155.06,3307.85
Jaffna,Yala,Turmeric,2018,102.46,1063.9
Jaffna,Yala,Watermelon,2018,137.31,2640.21
Jaffna,Yala,Watermelon,2018,105.87,1723.46
Kalutara,Maha,Banana,2018,328.47,10994.93
Kalutara,Maha,Banana,2018,205.44,6913.38
Kalutara,Maha,Beans,2018,93.5,927.28
Kalutara,Maha,Black Gram,2018,45.89,314.96
Kalutara,Maha,Black Gram,2018,61.14,402.14
Kalutara,Maha,Black Gram,2018,61.18,413.75
Kalutara,Maha,Carrot,2018,81.7,1548.99
Kalutara,Maha,Cassava,2018,160.35,3568.34
Kalutara,Maha,Cassava,2018,158.54,4013.73
Kalutara,Maha,Cauliflower,2018,127.62,1856.9
Kalutara,Maha,Chilli,2018,102.76,883.83
Kalutara,Maha,Cinnamon,2018,60.43,267.1
Kalutara,Maha,Cinnamon,2018,90.69,379.72
Kalutara,Maha,Cinnamon,2018,62.28,275.03
Kalutara,Maha,Cucumber,2018,162.36,2721.63
Kalutara,Maha,Leeks,2018,113.34,1639.04
Kalutara,Maha,Maize,2018,113.78,1873.33
Kalutara,Maha,Maize,2018,124.51,2111.24
Kalutara,Maha,Maize,2018,156.16,2714.29
Kalutara,Maha,Pineapple,2018,184.95,5655.47
Kalutara,Maha,Potato,2018,179.25,3555.31
Kalutara,Maha,Rice,2018,154.75,3697.31
Kalutara,Maha,Rice,2018,172.8,3342.89
Kalutara,Maha,Sesame,2018,55.87,305.88
Kalutara,Maha,Soybean,2018,59.77,523.93
Kalutara,Maha,Soybean,2018,52.26,460.02
Kalutara,Maha,Taro,2018,152.37,1550.35
Kalutara,Maha,Taro,2018,102.64,1138.11
Kalutara,Maha,Tea,2018,153.03,3693.56
Kalutara,Maha,Watermelon,2018,183.28,4055.51
Kalutara,Yala,Banana,2018,264.62,8244.74
Kalutara,Yala,Beans,2018,56.9,525.57
Kalutara,Yala,Beans,2018,67.38,513.52
Kalutara,Yala,Beans,2018,60.54,488.8
Kalutara,Yala,Bitter Gourd,2018,107.52,1084.48
Kalutara,Yala,Brinjal,2018,102.76,1327.24
Kalutara,Yala,Brinjal,2018,83.18,1006.85
Kalutara,Yala,Carrot,2018,127.18,2020.51
Kalutara,Yala,Carrot,2018,102.33,1348.92
Kalutara,Yala,Carrot,2018,94.05,1422.27
Kalutara,Yala,Carrot,2018,68.61,933.98
Kalutara,Yala,Carrot,2018,76.62,1289.28
Kalutara,Yala,Chilli,2018,88.15,669.07
Kalutara,Yala,Cinnamon,2018,60.02,291.09
Kalutara,Yala,Ginger,2018,74.88,848.24
Kalutara,Yala,Leeks,2018,61.68,912.78
Kalutara,Yala,Maize,2018,129.92,2668.53
Kalutara,Yala,Mango,2018,164.83,4066.97
Kalutara,Yala,Potato,2018,124.72,2595.37
Kalutara,Yala,Red Onion,2018,68.13,584.75
Kalutara,Yala,Red Onion,2018,92.82,1042.12
Kalutara,Yala,Soybean,2018,96.7,875.1
Kalutara,Yala,Sweet Potato,2018,82.87,1328.17
Kalutara,Yala,Taro,2018,102.92,1752.17
Kalutara,Yala,Watermelon,2018,114.64,2222.63
Kalutara,Yala,Watermelon,2018,135.83,3129.48
Kandy,Maha,Ash Plantain,2018,216.27,6745.6
Kandy,Maha,Banana,2018,186.2,6542.53
Kandy,Maha,Banana,2018,201.2,6236.77
Kandy,Maha,Beans,2018,68.01,736.74
Kandy,Maha,Beans,2018,100.59,972.13
Kandy,Maha,Big Onion,2018,75.79,784.81
Kandy,Maha,Bitter Gourd,2018,42.01,415.09
Kandy,Maha,Black Gram,2018,41.18,297.21
Kandy,Maha,Black Gram,2018,88.41,599.25
Kandy,Maha,Brinjal,2018,78.3,867.34
Kandy,Maha,Brinjal,2018,91.08,1079.47
Kandy,Maha,Cabbage,2018,84.8,1239.92
Kandy,Maha,Cabbage,2018,105.68,2095.14
Kandy,Maha,Carrot,2018,104.22,1505.02
Kandy,Maha,Carrot,2018,134.36,1829.61
Kandy,Maha,Cassava,2018,188.52,4192.4
Kandy,Maha,Cassava,2018,114.19,2568.31
Kandy,Maha,Cauliflower,2018,105.99,1302.42
Kandy,Maha,Chilli,2018,75.49,643.85
Kandy,Maha,Chilli,2018,65.95,564.38
Kandy,Maha,Chilli,2018,48.71,337.39
Kandy,Maha,Chilli,2018,76.44,549.58
Kandy,Maha,Coconut,2018,117.09,3544.82
Kandy,Maha,Coconut,2018,210.53,6979.47
Kandy,Maha,Cucumber,2018,111.38,1816.39
Kandy,Maha,Groundnut,2018,68.56,542.32
Kandy,Maha,Leeks,2018,124.43,1790.41
Kandy,Maha,Leeks,2018,98.88,966.14
Kandy,Maha,Long Bean,2018,69.21,578.96
Kandy,Maha,Long Bean,2018,83.09,790.37
Kandy,Maha,Pumpkin,2018,111.39,1622.46
Kandy,Maha,Pumpkin,2018,94.29,1415.56
Kandy,Maha,Rice,2018,190.09,4361.81
Kandy,Maha,Rice,2018,189.59,4171.13
Kandy,Maha,Ridge Gourd,2018,49.92,452.28
Kandy,Maha,Sesame,2018,61.25,303.01
Kandy,Maha,Snake Gourd,2018,76.31,753.73
Kandy,Maha,Sweet Potato,2018,111.2,1177.82
Kandy,Maha,Taro,2018,88.02,1288.16
Kandy,Maha,Taro,2018,95.06,1240.26
Kandy,Maha,Tea,2018,199.11,4321.11
Kandy,Maha,Tomato,2018,111.32,1364.93
Kandy,Maha,Yam,2018,110.07,1192.0
Kandy,Yala,Banana,2018,181.46,5877.26
Kandy,Yala,Carrot,2018,85.6,1157.74
Kandy,Yala,Carrot,2018,87.91,1405.97
Kandy,Yala,Carrot,2018,144.21,2449.18
Kandy,Yala,Carrot,2018,123.4,2179.33
Kandy,Yala,Cassava,2018,172.04,4234.71
Kandy,Yala,Cauliflower,2018,103.02,1134.54
Kandy,Yala,Chilli,2018,49.1,340.45
Kandy,Yala,Cinnamon,2018,36.39,165.86
Kandy,Yala,Cucumber,2018,106.91,1886.18
Kandy,Yala,Green Gram,2018,68.11,577.96
Kandy,Yala,Groundnut,2018,58.78,532.92
Kandy,Yala,Maize,2018,137.52,2866.35
Kandy,Yala,Okra,2018,73.1,519.13
Kandy,Yala,Okra,2018,83.41,736.8
Kandy,Yala,Okra,2018,40.25,329.57
Kandy,Yala,Papaya,2018,169.34,4475.42
Kandy,Yala,Pepper,2018,32.15,181.73
Kandy,Yala,Pepper,2018,47.37,255.3
Kandy,Yala,Pineapple,2018,181.61,3884.55
Kandy,Yala,Rice,2018,157.69,3938.5
Kandy,Yala,Taro,2018,107.05,1483.68
Kandy,Yala,Watermelon,2018,99.38,1985.65
Kandy,Yala,Watermelon,2018,125.33,2021.3
Kandy,Yala,Watermelon,2018,189.04,4184.91
Kegalle,Maha,Banana,2018,110.63,3733.35
Kegalle,Maha,Banana,2018,162.94,5793.48
Kegalle,Maha,Banana,2018,141.54,4240.38
Kegalle,Maha,Banana,2018,215.93,6290.18
Kegalle,Maha,Banana,2018,266.15,7135.84
Kegalle,Maha,Banana,2018,230.65,6437.35
Kegalle,Maha,Beans,2018,76.92,837.84
Kegalle,Maha,Beans,2018,89.19,943.5
Kegalle,Maha,Bitter Gourd,2018,61.32,630.63
Kegalle,Maha,Black Gram,2018,73.43,419.1
Kegalle,Maha,Carrot,2018,97.88,1089.86
Kegalle,Maha,Carrot,2018,147.66,2362.63
Kegalle,Maha,Carrot,2018,90.59,1393.04
Kegalle,Maha,Carrot,2018,123.75,1788.6
Kegalle,Maha,Carrot,2018,120.51,1745.98
Kegalle,Maha,Cassava,2018,153.64,3698.04
Kegalle,Maha,Cassava,2018,103.73,2686.75
Kegalle,Maha,Cauliflower,2018,73.82,917.88
Kegalle,Maha,Chilli,2018,80.44,630.58
Kegalle,Maha,Chilli,2018,59.04,432.91
Kegalle,Maha,Chilli,2018,69.06,510.44
Kegalle,Maha,Chilli,2018,83.27,589.57
Kegalle,Maha,Coconut,2018,287.07,9880.52
Kegalle,Maha,Groundnut,2018,72.16,783.77
Kegalle,Maha,Groundnut,2018,65.75,682.4
Kegalle,Maha,Groundnut,2018,91.76,1052.48
Kegalle,Maha,Leeks,2018,62.36,860.11
Kegalle,Maha,Leeks,2018,79.05,1086.39
Kegalle,Maha,Leeks,2018,69.59,945.51
Kegalle,Maha,Leeks,2018,61.89,666.38
Kegalle,Maha,Long Bean,2018,49.12,545.01
Kegalle,Maha,Maize,2018,131.71,1992.04
Kegalle,Maha,Mango,2018,206.9,4495.73
Kegalle,Maha,Mango,2018,165.43,4558.75
Kegalle,Maha,Okra,2018,99.07,853.37
Kegalle,Maha,Okra,2018,95.16,749.83
Kegalle,Maha,Pepper,2018,54.15,306.47
Kegalle,Maha,Pineapple,2018,104.63,2312.89
Kegalle,Maha,Potato,2018,110.74,2541.59
Kegalle,Maha,Red Onion,2018,62.9,628.02
Kegalle,Maha,Sesame,2018,76.09,421.08
Kegalle,Maha,Sesame,2018,57.43,368.64
Kegalle,Maha,Snake Gourd,2018,69.43,702.83
Kegalle,Maha,Sweet Potato,2018,165.71,1949.11
Kegalle,Maha,Sweet Potato,2018,94.13,1284.84
Kegalle,Maha,Sweet Potato,2018,94.13,1326.29
Kegalle,Maha,Taro,2018,74.47,862.09
Kegalle,Maha,Tea,2018,142.19,3209.4
Kegalle,Maha,Watermelon,2018,165.44,2935.87
Kegalle,Maha,Yam,2018,88.34,1496.47
Kegalle,Maha,Yam,2018,78.4,1000.17
Kegalle,Yala,Banana,2018,154.53,4104.4
Kegalle,Yala,Banana,2018,242.17,6184.63
Kegalle,Yala,Banana,2018,196.55,5958.69
Kegalle,Yala,Bitter Gourd,2018,89.0,1052.21
Kegalle,Yala,Bitter Gourd,2018,82.68,797.41
Kegalle,Yala,Black Gram,2018,58.54,323.76
Kegalle,Yala,Brinjal,2018,115.42,1274.61
Kegalle,Yala,Chilli,2018,59.2,364.29
Kegalle,Yala,Chilli,2018,69.73,395.03
Kegalle,Yala,Coconut,2018,173.54,5250.05
Kegalle,Yala,Cucumber,2018,83.74,1420.84
Kegalle,Yala,Ginger,2018,53.14,501.32
Kegalle,Yala,Green Gram,2018,57.72,466.7
Kegalle,Yala,Groundnut,2018,81.89,1045.57
Kegalle,Yala,Mango,2018,150.49,3283.83
Kegalle,Yala,Pepper,2018,34.07,207.14
Kegalle,Yala,Pineapple,2018,139.86,3162.92
Kegalle,Yala,Potato,2018,140.58,2617.41
Kegalle,Yala,Pumpkin,2018,129.54,1837.65
Kegalle,Yala,Red Onion,2018,73.97,733.01
Kegalle,Yala,Rice,2018,130.0,2728.72
Kegalle,Yala,Rice,2018,133.56,2790.29
Kegalle,Yala,Sweet Potato,2018,100.56,1248.02
Kegalle,Yala,Tea,2018,100.53,2422.82
Kegalle,Yala,Tea,2018,129.79,3051.6
Kegalle,Yala,Turmeric,2018,82.9,796.16
Kegalle,Yala,Watermelon,2018,150.17,2960.02
Kilinochchi,Maha,Ash Plantain,2018,141.33,4104.42
Kilinochchi,Maha,Ash Plantain,2018,152.41,4642.73
Kilinochchi,Maha,Banana,2018,140.73,4929.17
Kilinochchi,Maha,Beans,2018,46.76,500.31
Kilinochchi,Maha,Beans,2018,58.17,670.16
Kilinochchi,Maha,Big Onion,2018,53.19,634.24
Kilinochchi,Maha,Big Onion,2018,58.28,611.57
Kilinochchi,Maha,Bitter Gourd,2018,71.98,629.0
Kilinochchi,Maha,Bitter Gourd,2018,51.19,513.38
Kilinochchi,Maha,Cabbage,2018,105.09,1906.47
Kilinochchi,Maha,Carrot,2018,50.85,803.7
Kilinochchi,Maha,Carrot,2018,81.22,1216.45
Kilinochchi,Maha,Carrot,2018,86.94,1333.1
Kilinochchi,Maha,Cauliflower,2018,59.55,722.31
Kilinochchi,Maha,Chilli,2018,42.76,353.21
Kilinochchi,Maha,Chilli,2018,46.47,308.17
Kilinochchi,Maha,Chilli,2018,49.16,351.09
Kilinochchi,Maha,Coconut,2018,168.19,5531.54
Kilinochchi,Maha,Cowpea,2018,50.24,463.56
Kilinochchi,Maha,Cowpea,2018,29.14,200.94
Kilinochchi,Maha,Cucumber,2018,67.16,1074.14
Kilinochchi,Maha,Groundnut,2018,36.06,360.35
Kilinochchi,Maha,Groundnut,2018,74.41,692.25
Kilinochchi,Maha,Groundnut,2018,59.83,557.08
Kilinochchi,Maha,Leeks,2018,86.39,1057.62
Kilinochchi,Maha,Leeks,2018,34.13,431.9
Kilinochchi,Maha,Long Bean,2018,37.57,395.57
Kilinochchi,Maha,Maize,2018,62.67,1162.11
Kilinochchi,Maha,Maize,2018,51.3,869.55
Kilinochchi,Maha,Okra,2018,49.43,433.52
Kilinochchi,Maha,Papaya,2018,134.9,4037.9
Kilinochchi,Maha,Ridge Gourd,2018,56.3,571.86
Kilinochchi,Maha,Ridge Gourd,2018,64.21,558.24
Kilinochchi,Maha,Sesame,2018,42.11,271.4
Kilinochchi,Maha,Soybean,2018,51.96,511.26
Kilinochchi,Maha,Soybean,2018,40.58,359.18
Kilinochchi,Maha,Sweet Potato,2018,78.87,888.06
Kilinochchi,Maha,Taro,2018,47.15,519.16
Kilinochchi,Maha,Taro,2018,55.51,616.08
Kilinochchi,Maha,Tomato,2018,71.08,806.7
Kilinochchi,Maha,Watermelon,2018,83.05,1634.97
Kilinochchi,Yala,Ash Plantain,2018,115.92,3466.88
Kilinochchi,Yala,Ash Plantain,2018,171.32,4378.01
Kilinochchi,Yala,Banana,2018,185.11,5791.78
Kilinochchi,Yala,Banana,2018,136.95,3358.73
Kilinochchi,Yala,Beans,2018,64.06,571.18
Kilinochchi,Yala,Bitter Gourd,2018,71.42,652.01
Kilinochchi,Yala,Black Gram,2018,25.23,124.34
Kilinochchi,Yala,Black Gram,2018,28.62,238.92
Kilinochchi,Yala,Black Gram,2018,34.14,205.87
Kilinochchi,Yala,Carrot,2018,62.92,925.5
Kilinochchi,Yala,Cauliflower,2018,56.7,688.43
Kilinochchi,Yala,Chilli,2018,29.78,240.74
Kilinochchi,Yala,Chilli,2018,52.17,366.26
Kilinochchi,Yala,Coconut,2018,132.39,3767.86
Kilinochchi,Yala,Coconut,2018,152.02,5322.65
Kilinochchi,Yala,Cowpea,2018,50.68,326.41
Kilinochchi,Yala,Green Gram,2018,43.78,365.91
Kilinochchi,Yala,Green Gram,2018,37.49,328.48
Kilinochchi,Yala,Groundnut,2018,47.67,474.79
Kilinochchi,Yala,Leeks,2018,48.42,607.1
Kilinochchi,Yala,Papaya,2018,102.98,3144.73
Kilinochchi,Yala,Pumpkin,2018,61.94,875.7
Kilinochchi,Yala,Rice,2018,97.1,2223.76
Kilinochchi,Yala,Rice,2018,108.89,2191.43
Kilinochchi,Yala,Tomato,2018,49.11,671.19
Kilinochchi,Yala,Watermelon,2018,91.5,1557.61
Kilinochchi,Yala,Watermelon,2018,129.15,2857.24
Kilinochchi,Yala,Watermelon,2018,52.59,831.87
Kilinochchi,Yala,Yam,2018,73.6,928.92
Kurunegala,Maha,Banana,2018,151.54,3905.67
Kurunegala,Maha,Banana,2018,267.28,10004.21
Kurunegala,Maha,Beans,2018,60.51,498.45
Kurunegala,Maha,Beans,2018,79.65,717.87
Kurunegala,Maha,Beans,2018,75.09,763.42
Kurunegala,Maha,Beans,2018,89.69,736.02
Kurunegala,Maha,Big Onion,2018,88.04,858.25
Kurunegala,Maha,Bitter Gourd,2018,90.73,881.31
Kurunegala,Maha,Brinjal,2018,99.57,1189.48
Kurunegala,Maha,Carrot,2018,111.68,1576.79
Kurunegala,Maha,Carrot,2018,155.48,2083.97
Kurunegala,Maha,Carrot,2018,132.51,1845.3
Kurunegala,Maha,Cassava,2018,212.85,4818.7
Kurunegala,Maha,Chilli,2018,57.38,362.68
Kurunegala,Maha,Chilli,2018,52.46,439.49
Kurunegala,Maha,Chilli,2018,90.61,985.31
Kurunegala,Maha,Cinnamon,2018,41.66,187.68
Kurunegala,Maha,Ginger,2018,130.38,1829.43
Kurunegala,Maha,Ginger,2018,103.19,986.18
Kurunegala,Maha,Leeks,2018,73.38,745.08
Kurunegala,Maha,Leeks,2018,104.35,1542.98
Kurunegala,Maha,Mango,2018,147.65,3480.71
Kurunegala,Maha,Mango,2018,162.62,4629.94
Kurunegala,Maha,Okra,2018,87.97,769.21
Kurunegala,Maha,Okra,2018,61.2,462.81
Kurunegala,Maha,Pepper,2018,47.29,227.11
Kurunegala,Maha,Pepper,2018,52.02,359.7
Kurunegala,Maha,Potato,2018,186.29,3160.63
Kurunegala,Maha,Potato,2018,143.19,3579.96
Kurunegala,Maha,Red Onion,2018,83.62,866.26
Kurunegala,Maha,Rice,2018,207.61,4049.49
Kurunegala,Maha,Ridge Gourd,2018,88.8,719.21
Kurunegala,Maha,Ridge Gourd,2018,66.57,617.17
Kurunegala,Maha,Ridge Gourd,2018,83.19,1027.0
Kurunegala,Maha,Sesame,2018,46.9,272.76
Kurunegala,Maha,Soybean,2018,74.42,749.71
Kurunegala,Maha,Sweet Potato,2018,101.94,1277.91
Kurunegala,Maha,Taro,2018,114.01,1456.04
Kurunegala,Maha,Turmeric,2018,103.45,1239.92
Kurunegala,Maha,Watermelon,2018,151.66,3043.01
Kurunegala,Yala,Banana,2018,325.25,11864.79
Kurunegala,Yala,Beans,2018,70.08,695.53
Kurunegala,Yala,Beans,2018,88.41,1021.3
Kurunegala,Yala,Beans,2018,63.0,775.16
Kurunegala,Yala,Beans,2018,57.97,487.24
Kurunegala,Yala,Brinjal,2018,132.09,1580.54
Kurunegala,Yala,Carrot,2018,88.7,1190.85
Kurunegala,Yala,Carrot,2018,111.24,2013.53
Kurunegala,Yala,Carrot,2018,88.97,1145.4
Kurunegala,Yala,Carrot,2018,126.67,2167.52
Kurunegala,Yala,Chilli,2018,68.35,469.76
Kurunegala,Yala,Chilli,2018,83.21,726.9
Kurunegala,Yala,Ginger,2018,82.5,972.53
Kurunegala,Yala,Groundnut,2018,49.49,417.08
Kurunegala,Yala,Groundnut,2018,83.24,756.51
Kurunegala,Yala,Leeks,2018,56.21,855.84
Kurunegala,Yala,Leeks,2018,108.09,1156.2
Kurunegala,Yala,Leeks,2018,63.99,595.41
Kurunegala,Yala,Maize,2018,187.32,2567.67
Kurunegala,Yala,Okra,2018,41.37,336.14
Kurunegala,Yala,Papaya,2018,98.49,2188.64
Kurunegala,Yala,Pepper,2018,85.78,463.93
Kurunegala,Yala,Pineapple,2018,152.65,3600.27
Kurunegala,Yala,Red Onion,2018,73.92,745.84
Kurunegala,Yala,Sesame,2018,39.53,184.27
Kurunegala,Yala,Sweet Potato,2018,90.72,1298.67
Kurunegala,Yala,Sweet Potato,2018,155.31,2032.98
Kurunegala,Yala,Taro,2018,64.36,781.21
Kurunegala,Yala,Tea,2018,167.92,4121.56
Kurunegala,Yala,Watermelon,2018,111.82,1863.55
Kurunegala,Yala,Watermelon,2018,117.37,2065.74
Mannar,Maha,Banana,2018,257.19,7882.81
Mannar,Maha,Banana,2018,297.6,9340.68
Mannar,Maha,Black Gram,2018,78.58,514.86
Mannar,Maha,Black Gram,2018,66.3,424.76
Mannar,Maha,Carrot,2018,144.62,2371.67
Mannar,Maha,Carrot,2018,153.43,2227.41
Mannar,Maha,Carrot,2018,119.67,2060.76
Mannar,Maha,Chilli,2018,75.57,486.47
Mannar,Maha,Chilli,2018,70.76,573.31
Mannar,Maha,Cinnamon,2018,63.92,324.85
Mannar,Maha,Cowpea,2018,74.83,731.11
Mannar,Maha,Groundnut,2018,73.66,661.16
Mannar,Maha,Groundnut,2018,74.85,827.56
Mannar,Maha,Groundnut,2018,105.3,1019.15
Mannar,Maha,Groundnut,2018,117.0,1152.02
Mannar,Maha,Leeks,2018,85.57,801.59
Mannar,Maha,Leeks,2018,65.81,976.61
Mannar,Maha,Leeks,2018,152.8,1744.71
Mannar,Maha,Leeks,2018,87.96,1177.66
Mannar,Maha,Leeks,2018,79.08,934.66
Mannar,Maha,Mango,2018,197.8,3780.65
Mannar,Maha,Mango,2018,227.67,4676.65
Mannar,Maha,Okra,2018,76.08,873.75
Mannar,Maha,Pepper,2018,67.21,389.47
Mannar,Maha,Pineapple,2018,142.79,3657.96
Mannar,Maha,Red Onion,2018,120.34,1057.89
Mannar,Maha,Rice,2018,139.11,2998.8
Mannar,Maha,Ridge Gourd,2018,90.14,1202.38
Mannar,Maha,Ridge Gourd,2018,106.91,885.34
Mannar,Maha,Ridge Gourd,2018,90.47,759.41
Mannar,Maha,Sesame,2018,58.98,310.61
Mannar,Maha,Snake Gourd,2018,120.9,1238.04
Mannar,Maha,Soybean,2018,114.71,1150.88
Mannar,Maha,Sweet Potato,2018,155.79,1975.52
Mannar,Maha,Taro,2018,130.19,1744.62
Mannar,Maha,Tomato,2018,118.1,1410.51
Mannar,Maha,Tomato,2018,170.68,1918.6
Mannar,Maha,Turmeric,2018,129.21,1266.26
Mannar,Maha,Watermelon,2018,182.02,3674.37
Mannar,Maha,Yam,2018,84.19,1027.97
Mannar,Yala,Ash Plantain,2018,293.41,10057.31
Mannar,Yala,Banana,2018,431.74,13652.43
Mannar,Yala,Banana,2018,269.51,8244.76
Mannar,Yala,Beans,2018,65.96,763.36
Mannar,Yala,Beans,2018,104.03,1084.85
Mannar,Yala,Beans,2018,94.43,925.37
Mannar,Yala,Big Onion,2018,111.08,1330.74
Mannar,Yala,Big Onion,2018,152.93,1338.91
Mannar,Yala,Bitter Gourd,2018,116.59,1244.32
Mannar,Yala,Black Gram,2018,54.06,354.21
Mannar,Yala,Carrot,2018,94.91,1316.42
Mannar,Yala,Carrot,2018,113.37,1916.87
Mannar,Yala,Carrot,2018,153.17,2402.43
Mannar,Yala,Chilli,2018,90.36,586.77
Mannar,Yala,Chilli,2018,63.78,376.74
Mannar,Yala,Chilli,2018,72.04,649.12
Mannar,Yala,Cinnamon,2018,62.68,275.92
Mannar,Yala,Cowpea,2018,95.7,712.2
Mannar,Yala,Cucumber,2018,146.63,2343.41
Mannar,Yala,Cucumber,2018,114.07,1649.89
Mannar,Yala,Cucumber,2018,195.31,2636.59
Mannar,Yala,Ginger,2018,100.8,936.38
Mannar,Yala,Green Gram,2018,70.42,614.55
Mannar,Yala,Groundnut,2018,98.15,874.22
Mannar,Yala,Groundnut,2018,111.34,1166.53
Mannar,Yala,Leeks,2018,101.67,1056.34
Mannar,Yala,Leeks,2018,77.92,1127.81
Mannar,Yala,Mango,2018,144.01,2866.88
Mannar,Yala,Mango,2018,167.41,4852.85
Mannar,Yala,Red Onion,2018,91.86,1040.13
Mannar,Yala,Red Onion,2018,113.77,1233.68
Mannar,Yala,Red Onion,2018,103.48,982.18
Mannar,Yala,Sesame,2018,79.39,487.1
Mannar,Yala,Sesame,2018,78.52,456.05
Mannar,Yala,Snake Gourd,2018,80.35,1044.79
Mannar,Yala,Soybean,2018,64.9,552.52
Mannar,Yala,Sweet Potato,2018,95.17,1024.25
Mannar,Yala,Tea,2018,112.9,2382.39
Mannar,Yala,Turmeric,2018,51.9,688.65
Mannar,Yala,Watermelon,2018,136.29,2849.86
Mannar,Yala,Watermelon,2018,138.74,3137.65
Mannar,Yala,Watermelon,2018,165.21,3493.01
Matale,Maha,Banana,2018,151.23,5209.67
Matale,Maha,Beans,2018,51.46,500.98
Matale,Maha,Beans,2018,40.52,396.14
Matale,Maha,Brinjal,2018,81.86,1007.24
Matale,Maha,Cassava,2018,134.71,3029.57
Matale,Maha,Chilli,2018,55.57,415.68
Matale,Maha,Coconut,2018,198.71,7084.08
Matale,Maha,Cucumber,2018,136.46,2385.18
Matale,Maha,Cucumber,2018,83.05,1393.27
Matale,Maha,Ginger,2018,66.65,871.71
Matale,Maha,Green Gram,2018,58.58,438.98
Matale,Maha,Groundnut,2018,59.34,519.75
Matale,Maha,Leeks,2018,45.37,513.95
