District,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Crop_standardized,Yield,Season_Maha,Season_Yala,SpatialCheck_Supported envelope,SpatialCheck_Unverified,AEZ_Dry Zone,AEZ_Intermediate Zone,AEZ_Unknown,AEZ_Up Country Intermediate Zone,AEZ_Up Country Wet Zone,AEZ_Wet Zone,District_encoded,Crop_encoded
Colombo,Coconut,2018,107.42,3228.11,Wet,Coconut,30.051293986222305,True,False,False,True,False,False,False,False,False,True,4,12
Colombo,Ginger,2018,80.92,1116.18,Wet,Ginger,13.793623331685616,True,False,True,False,False,False,False,False,False,True,4,16
Colombo,Mango,2018,125.72,3028.96,Wet,Mango,24.09290486796055,True,False,False,True,False,False,False,False,False,True,4,22
Colombo,Red Onion,2018,71.96,740.58,Wet,Red Onion,10.291550861589773,True,False,True,False,False,False,False,False,False,True,4,30
Colombo,Red Onion,2018,106.56,995.58,Wet,Red Onion,9.342905405405405,True,False,True,False,False,False,False,False,False,True,4,30
Colombo,Rice,2018,98.16,2166.14,Wet,Rice,22.067440912795437,True,False,False,True,False,False,False,False,False,True,4,31
Colombo,Sesame,2018,56.35,298.17,Wet,Gingelly,5.291393078970719,True,False,False,True,False,False,False,False,False,True,4,15
Colombo,Turmeric,2018,61.92,597.11,Wet,Turmeric,9.643249354005167,True,False,True,False,False,False,False,False,False,True,4,39
Colombo,Watermelon,2018,181.29,3784.3,Wet,Watermelon,20.874289811903584,True,False,False,True,False,False,False,False,False,True,4,40
Colombo,Watermelon,2018,173.03,3202.97,Wet,Watermelon,18.511067444951742,True,False,False,True,False,False,False,False,False,True,4,40
Colombo,Watermelon,2018,109.26,1939.17,Wet,Watermelon,17.748215266337176,True,False,False,True,False,False,False,False,False,True,4,40
Colombo,Yam,2018,108.12,1173.35,Wet,Yam,10.852293747687753,True,False,False,True,False,False,False,False,False,True,4,41
Colombo,Yam,2018,121.1,1282.06,Wet,Yam,10.586787778695292,True,False,False,True,False,False,False,False,False,True,4,41
Colombo,Ash Plantain,2018,222.04,6684.41,Wet,Ash Plantain,30.104530715186453,False,True,False,True,False,False,False,False,False,True,4,0
Colombo,Banana,2018,209.48,5925.02,Wet,Banana,28.28441856024442,False,True,False,True,False,False,False,False,False,True,4,1
Colombo,Banana,2018,138.25,4232.22,Wet,Banana,30.612802893309226,False,True,False,True,False,False,False,False,False,True,4,1
Colombo,Banana,2018,260.11,8333.36,Wet,Banana,32.03783014878321,False,True,False,True,False,False,False,False,False,True,4,1
Colombo,Banana,2018,178.5,7267.73,Wet,Banana,40.715574229691875,False,True,False,True,False,False,False,False,False,True,4,1
Colombo,Black Gram,2018,55.92,452.8,Wet,Black Gram,8.097281831187411,False,True,False,True,False,False,False,False,False,True,4,5
Colombo,Brinjal,2018,59.44,806.17,Wet,Brinjal,13.562752355316285,False,True,False,True,False,False,False,False,False,True,4,6
Colombo,Brinjal,2018,76.31,909.71,Wet,Brinjal,11.921242301140087,False,True,False,True,False,False,False,False,False,True,4,6
Colombo,Carrot,2018,60.23,1053.58,Wet,Carrot,17.49261165532127,False,True,True,False,False,False,False,False,False,True,4,8
Colombo,Carrot,2018,78.03,1312.62,Wet,Carrot,16.821991541714723,False,True,True,False,False,False,False,False,False,True,4,8
Colombo,Chilli,2018,75.63,623.94,Wet,Chillies (Green),8.249900833002778,False,True,True,False,False,False,False,False,False,True,4,10
Colombo,Chilli,2018,50.71,369.56,Wet,Chillies (Green),7.2877144547426544,False,True,True,False,False,False,False,False,False,True,4,10
Colombo,Chilli,2018,54.47,411.65,Wet,Chillies (Green),7.557371029924729,False,True,True,False,False,False,False,False,False,True,4,10
Colombo,Chilli,2018,54.79,395.77,Wet,Chillies (Green),7.223398430370505,False,True,True,False,False,False,False,False,False,True,4,10
Colombo,Coconut,2018,176.32,5065.84,Wet,Coconut,28.73094373865699,False,True,False,True,False,False,False,False,False,True,4,12
Colombo,Coconut,2018,188.04,6133.33,Wet,Coconut,32.61715592427143,False,True,False,True,False,False,False,False,False,True,4,12
Colombo,Cucumber,2018,94.11,1618.41,Wet,Cucumber,17.197003506534905,False,True,False,True,False,False,False,False,False,True,4,14
Colombo,Long Bean,2018,88.44,774.26,Wet,Long Bean,8.754635911352329,False,True,False,True,False,False,False,False,False,True,4,20
Colombo,Papaya,2018,217.36,6644.6,Wet,Papaya,30.569562016930437,False,True,False,True,False,False,False,False,False,True,4,25
Colombo,Pumpkin,2018,149.76,2584.46,Wet,Pumpkin,17.257345085470085,False,True,False,True,False,False,False,False,False,True,4,29
Colombo,Soybean,2018,95.25,917.45,Wet,Soybean,9.632020997375328,False,True,False,True,False,False,False,False,False,True,4,34
Colombo,Sweet Potato,2018,99.18,1099.51,Wet,Sweet Potatoes,11.086005242992538,False,True,True,False,False,False,False,False,False,True,4,35
Colombo,Turmeric,2018,88.61,995.63,Wet,Turmeric,11.236090734680058,False,True,True,False,False,False,False,False,False,True,4,39
Colombo,Turmeric,2018,61.65,602.54,Wet,Turmeric,9.773560421735604,False,True,True,False,False,False,False,False,False,True,4,39
Colombo,Watermelon,2018,76.25,2148.82,Wet,Watermelon,28.181245901639347,False,True,False,True,False,False,False,False,False,True,4,40
Galle,Ash Plantain,2018,153.42,3513.08,Wet,Ash Plantain,22.898448702907054,True,False,False,True,False,False,False,False,False,True,5,0
Galle,Banana,2018,120.73,3895.41,Wet,Banana,32.265468400563236,True,False,False,True,False,False,False,False,False,True,5,1
Galle,Carrot,2018,52.27,816.42,Wet,Carrot,15.619284484407881,True,False,True,False,False,False,False,False,False,True,5,8
Galle,Carrot,2018,64.1,871.09,Wet,Carrot,13.589547581903277,True,False,True,False,False,False,False,False,False,True,5,8
Galle,Carrot,2018,65.62,1019.55,Wet,Carrot,15.537183785431269,True,False,True,False,False,False,False,False,False,True,5,8
Galle,Cassava,2018,108.75,2872.79,Wet,Manioc,26.416459770114944,True,False,True,False,False,False,False,False,False,True,5,23
Galle,Chilli,2018,48.86,398.48,Wet,Chillies (Green),8.155546459271388,True,False,True,False,False,False,False,False,False,True,5,10
Galle,Chilli,2018,42.65,361.32,Wet,Chillies (Green),8.471746776084409,True,False,True,False,False,False,False,False,False,True,5,10
Galle,Coconut,2018,212.88,7405.2,Wet,Coconut,34.785794813979706,True,False,False,True,False,False,False,False,False,True,5,12
Galle,Cucumber,2018,75.9,1152.9,Wet,Cucumber,15.189723320158103,True,False,False,True,False,False,False,False,False,True,5,14
Galle,Mango,2018,110.42,2933.28,Wet,Mango,26.564752762180767,True,False,False,True,False,False,False,False,False,True,5,22
Galle,Pepper,2018,38.51,179.34,Wet,Pepper,4.656972215009089,True,False,True,False,False,False,False,False,False,True,5,26
Galle,Potato,2018,94.96,2044.14,Wet,Potatoes,21.526326874473465,True,False,True,False,False,False,False,False,False,True,5,28
Galle,Ridge Gourd,2018,61.84,594.89,Wet,Ridge Gourd,9.619825355756792,True,False,False,True,False,False,False,False,False,True,5,32
Galle,Sesame,2018,55.44,293.02,Wet,Gingelly,5.2853535353535355,True,False,False,True,False,False,False,False,False,True,5,15
Galle,Sesame,2018,34.06,161.72,Wet,Gingelly,4.748091603053434,True,False,False,True,False,False,False,False,False,True,5,15
Galle,Sesame,2018,25.17,110.86,Wet,Gingelly,4.404449741756059,True,False,False,True,False,False,False,False,False,True,5,15
Galle,Snake Gourd,2018,38.4,418.81,Wet,Snake Gourd,10.906510416666666,True,False,False,True,False,False,False,False,False,True,5,33
Galle,Soybean,2018,54.98,415.12,Wet,Soybean,7.550381957075301,True,False,False,True,False,False,False,False,False,True,5,34
Galle,Tea,2018,120.66,3500.54,Wet,Tea,29.011602850986243,True,False,True,False,False,False,False,False,False,True,5,37
Galle,Tea,2018,95.63,2113.66,Wet,Tea,22.102478301788143,True,False,True,False,False,False,False,False,False,True,5,37
Galle,Turmeric,2018,63.99,573.74,Wet,Turmeric,8.966088451320518,True,False,True,False,False,False,False,False,False,True,5,39
Galle,Watermelon,2018,89.86,2088.25,Wet,Watermelon,23.238927220120186,True,False,False,True,False,False,False,False,False,True,5,40
Galle,Watermelon,2018,152.25,3098.33,Wet,Watermelon,20.350279146141215,True,False,False,True,False,False,False,False,False,True,5,40
Galle,Watermelon,2018,118.7,2536.87,Wet,Watermelon,21.372114574557706,True,False,False,True,False,False,False,False,False,True,5,40
Galle,Yam,2018,50.01,547.64,Wet,Yam,10.950609878024395,True,False,False,True,False,False,False,False,False,True,5,41
Galle,Banana,2018,225.99,7092.74,Wet,Banana,31.385194035134298,False,True,False,True,False,False,False,False,False,True,5,1
Galle,Carrot,2018,59.18,735.84,Wet,Carrot,12.433930381885773,False,True,True,False,False,False,False,False,False,True,5,8
Galle,Cassava,2018,141.29,3100.11,Wet,Manioc,21.941467902894757,False,True,True,False,False,False,False,False,False,True,5,23
Galle,Cassava,2018,128.3,2924.69,Wet,Manioc,22.795713172252533,False,True,True,False,False,False,False,False,False,True,5,23
Galle,Chilli,2018,33.3,277.52,Wet,Chillies (Green),8.333933933933935,False,True,True,False,False,False,False,False,False,True,5,10
Galle,Chilli,2018,33.03,269.15,Wet,Chillies (Green),8.148652739933393,False,True,True,False,False,False,False,False,False,True,5,10
Galle,Coconut,2018,105.44,3676.77,Wet,Coconut,34.87073216995448,False,True,False,True,False,False,False,False,False,True,5,12
Galle,Coconut,2018,143.34,4471.07,Wet,Coconut,31.192060834379795,False,True,False,True,False,False,False,False,False,True,5,12
Galle,Coconut,2018,137.17,4243.6,Wet,Coconut,30.936793759568424,False,True,False,True,False,False,False,False,False,True,5,12
Galle,Cucumber,2018,67.59,1062.14,Wet,Cucumber,15.714454801006067,False,True,False,True,False,False,False,False,False,True,5,14
Galle,Pumpkin,2018,102.66,2009.88,Wet,Pumpkin,19.57802454704851,False,True,False,True,False,False,False,False,False,True,5,29
Galle,Pumpkin,2018,87.66,1406.73,Wet,Pumpkin,16.04757015742642,False,True,False,True,False,False,False,False,False,True,5,29
Galle,Pumpkin,2018,86.76,1426.3,Wet,Pumpkin,16.439603503918857,False,True,False,True,False,False,False,False,False,True,5,29
Galle,Pumpkin,2018,66.9,939.8,Wet,Pumpkin,14.047832585949177,False,True,False,True,False,False,False,False,False,True,5,29
Galle,Rice,2018,103.46,2229.95,Wet,Rice,21.553740576068044,False,True,False,True,False,False,False,False,False,True,5,31
Galle,Sesame,2018,42.98,227.98,Wet,Gingelly,5.304327594229875,False,True,False,True,False,False,False,False,False,True,5,15
Galle,Taro,2018,54.06,683.91,Wet,Taro,12.650943396226413,False,True,False,True,False,False,False,False,False,True,5,36
Galle,Watermelon,2018,93.27,1745.71,Wet,Watermelon,18.716736356813552,False,True,False,True,False,False,False,False,False,True,5,40
Galle,Watermelon,2018,105.52,2056.52,Wet,Watermelon,19.489385898407885,False,True,False,True,False,False,False,False,False,True,5,40
Galle,Yam,2018,91.45,1118.52,Wet,Yam,12.230945872061236,False,True,False,True,False,False,False,False,False,True,5,41
Galle,Yam,2018,64.75,979.39,Wet,Yam,15.125714285714286,False,True,False,True,False,False,False,False,False,True,5,41
Gampaha,Ash Plantain,2018,199.91,5076.4,Wet,Ash Plantain,25.393427042168973,True,False,False,True,False,False,False,False,False,True,6,0
Gampaha,Banana,2018,267.16,9179.14,Wet,Banana,34.35821230723162,True,False,False,True,False,False,False,False,False,True,6,1
Gampaha,Banana,2018,312.25,9561.25,Wet,Banana,30.620496397117694,True,False,False,True,False,False,False,False,False,True,6,1
Gampaha,Banana,2018,216.99,7069.42,Wet,Banana,32.57947370846583,True,False,False,True,False,False,False,False,False,True,6,1
Gampaha,Bitter Gourd,2018,132.69,1157.42,Wet,Bitter Gourd,8.722737207023892,True,False,False,True,False,False,False,False,False,True,6,4
Gampaha,Bitter Gourd,2018,100.0,942.08,Wet,Bitter Gourd,9.4208,True,False,False,True,False,False,False,False,False,True,6,4
Gampaha,Bitter Gourd,2018,100.4,883.27,Wet,Bitter Gourd,8.797509960159362,True,False,False,True,False,False,False,False,False,True,6,4
Gampaha,Brinjal,2018,114.11,1459.54,Wet,Brinjal,12.790640609937778,True,False,False,True,False,False,False,False,False,True,6,6
Gampaha,Brinjal,2018,112.08,1554.4,Wet,Brinjal,13.868665239114918,True,False,False,True,False,False,False,False,False,True,6,6
Gampaha,Carrot,2018,130.17,2385.56,Wet,Carrot,18.326496120457865,True,False,True,False,False,False,False,False,False,True,6,8
Gampaha,Carrot,2018,87.71,1622.95,Wet,Carrot,18.503591380686355,True,False,True,False,False,False,False,False,False,True,6,8
Gampaha,Cassava,2018,183.89,4514.13,Wet,Manioc,24.5479906465822,True,False,True,False,False,False,False,False,False,True,6,23
Gampaha,Chilli,2018,66.46,525.91,Wet,Chillies (Green),7.913180860668072,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Chilli,2018,96.88,724.08,Wet,Chillies (Green),7.47398843930636,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Chilli,2018,95.51,749.93,Wet,Chillies (Green),7.851847974034132,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Chilli,2018,58.06,507.05,Wet,Chillies (Green),8.733207027213227,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Coconut,2018,306.47,8037.55,Wet,Coconut,26.22622116357229,True,False,False,True,False,False,False,False,False,True,6,12
Gampaha,Coconut,2018,377.1,12178.99,Wet,Coconut,32.29644656589764,True,False,False,True,False,False,False,False,False,True,6,12
Gampaha,Cowpea,2018,83.43,673.03,Wet,Cowpea,8.067002277358263,True,False,True,False,False,False,False,False,False,True,6,13
Gampaha,Ginger,2018,102.38,1077.11,Wet,Ginger,10.520707169369016,True,False,True,False,False,False,False,False,False,True,6,16
Gampaha,Green Gram,2018,83.4,542.03,Wet,Green Gram,6.499160671462829,True,False,True,False,False,False,False,False,False,True,6,17
Gampaha,Long Bean,2018,57.58,451.41,Wet,Long Bean,7.839701285168462,True,False,False,True,False,False,False,False,False,True,6,20
Gampaha,Maize,2018,83.84,1462.18,Wet,Maize,17.440124045801525,True,False,True,False,False,False,False,False,False,True,6,21
Gampaha,Maize,2018,160.36,3066.22,Wet,Maize,19.12085308056872,True,False,True,False,False,False,False,False,False,True,6,21
Gampaha,Papaya,2018,136.22,3464.93,Wet,Papaya,25.43627954779034,True,False,False,True,False,False,False,False,False,True,6,25
Gampaha,Pineapple,2018,202.76,4005.29,Wet,Pineapple,19.753846912606036,True,False,True,False,False,False,False,False,False,True,6,27
Gampaha,Pineapple,2018,237.71,6098.35,Wet,Pineapple,25.65457910899836,True,False,True,False,False,False,False,False,False,True,6,27
Gampaha,Potato,2018,118.66,2617.06,Wet,Potatoes,22.05511545592449,True,False,True,False,False,False,False,False,False,True,6,28
Gampaha,Pumpkin,2018,150.9,1951.71,Wet,Pumpkin,12.933797216699801,True,False,False,True,False,False,False,False,False,True,6,29
Gampaha,Pumpkin,2018,146.03,2423.89,Wet,Pumpkin,16.59857563514346,True,False,False,True,False,False,False,False,False,True,6,29
Gampaha,Sesame,2018,123.03,677.47,Wet,Gingelly,5.506543119564334,True,False,False,True,False,False,False,False,False,True,6,15
Gampaha,Taro,2018,102.45,1368.13,Wet,Taro,13.354123962908737,True,False,False,True,False,False,False,False,False,True,6,36
Gampaha,Taro,2018,114.18,1296.26,Wet,Taro,11.352776318094236,True,False,False,True,False,False,False,False,False,True,6,36
Gampaha,Watermelon,2018,159.82,3248.32,Wet,Watermelon,20.324865473657866,True,False,False,True,False,False,False,False,False,True,6,40
Gampaha,Watermelon,2018,125.86,2581.27,Wet,Watermelon,20.509057683139996,True,False,False,True,False,False,False,False,False,True,6,40
Gampaha,Yam,2018,121.32,2164.65,Wet,Yam,17.84248269040554,True,False,False,True,False,False,False,False,False,True,6,41
Gampaha,Ash Plantain,2018,236.08,7444.34,Wet,Ash Plantain,31.53312436462216,False,True,False,True,False,False,False,False,False,True,6,0
Gampaha,Banana,2018,228.75,7954.71,Wet,Banana,34.77468852459016,False,True,False,True,False,False,False,False,False,True,6,1
Gampaha,Bitter Gourd,2018,101.69,1035.88,Wet,Bitter Gourd,10.186645687874915,False,True,False,True,False,False,False,False,False,True,6,4
Gampaha,Brinjal,2018,89.02,1022.15,Wet,Brinjal,11.482251179510223,False,True,False,True,False,False,False,False,False,True,6,6
Gampaha,Carrot,2018,71.35,1303.81,Wet,Carrot,18.27344078486335,False,True,True,False,False,False,False,False,False,True,6,8
Gampaha,Carrot,2018,108.85,1718.62,Wet,Carrot,15.788883785025265,False,True,True,False,False,False,False,False,False,True,6,8
Gampaha,Carrot,2018,73.98,1240.51,Wet,Carrot,16.76818058934847,False,True,True,False,False,False,False,False,False,True,6,8
Gampaha,Cassava,2018,142.18,3525.4,Wet,Manioc,24.795329863553242,False,True,True,False,False,False,False,False,False,True,6,23
Gampaha,Coconut,2018,383.69,13074.37,Wet,Coconut,34.07534728556908,False,True,False,True,False,False,False,False,False,True,6,12
Gampaha,Cowpea,2018,65.64,577.98,Wet,Cowpea,8.805301645338208,False,True,True,False,False,False,False,False,False,True,6,13
Gampaha,Green Gram,2018,59.83,419.24,Wet,Green Gram,7.007187029918102,False,True,True,False,False,False,False,False,False,True,6,17
Gampaha,Green Gram,2018,75.63,497.91,Wet,Green Gram,6.58349861166204,False,True,True,False,False,False,False,False,False,True,6,17
