District,Season,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Spatial_Check,AEZ_standardized,Crop_standardized,Yield
Kandy,Maha,Leeks,2018,124.43,1790.41,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Leeks,14.38889335369284
Kandy,Maha,Leeks,2018,98.88,966.14,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Leeks,9.770833333333334
Kandy,Maha,Sweet Potato,2018,111.2,1177.82,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Sweet Potatoes,10.591906474820144
Kandy,Maha,Tea,2018,199.11,4321.11,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Tea,21.702124453819494
Kandy,Yala,Carrot,2018,85.6,1157.74,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Carrot,13.525
Kandy,Yala,Carrot,2018,87.91,1405.97,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Carrot,15.993288590604028
Kandy,Yala,Carrot,2018,144.21,2449.18,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Carrot,16.983426946813672
Kandy,Yala,Carrot,2018,123.4,2179.33,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Carrot,17.66069692058347
Kandy,Yala,Cassava,2018,172.04,4234.71,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Manioc,24.61468263194606
Kandy,Yala,Cauliflower,2018,103.02,1134.54,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Cauliflower,11.012813046010484
Kandy,Yala,Chilli,2018,49.1,340.45,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Chillies (Green),6.933808553971486
Kandy,Yala,Green Gram,2018,68.11,577.96,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Green Gram,8.485684921450595
Kandy,Yala,Groundnut,2018,58.78,532.92,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Ground Nuts,9.066349098332765
Kandy,Yala,Maize,2018,137.52,2866.35,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Maize,20.84315008726003
Kandy,Yala,Pepper,2018,32.15,181.73,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Pepper,5.652566096423017
Kandy,Yala,Pepper,2018,47.37,255.3,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Pepper,5.38948701709943
Kandy,Yala,Pineapple,2018,181.61,3884.55,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Pineapple,21.38951599581521
Kegalle,Maha,Beans,2018,76.92,837.84,Wet/Intermediate,Supported envelope,Wet Zone,Beans,10.892355694227769
Kegalle,Maha,Beans,2018,89.19,943.5,Wet/Intermediate,Supported envelope,Wet Zone,Beans,10.578540195089136
Kegalle,Maha,Carrot,2018,97.88,1089.86,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,11.134654679199018
Kegalle,Maha,Carrot,2018,147.66,2362.63,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,16.000474062034403
Kegalle,Maha,Carrot,2018,90.59,1393.04,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,15.377414725687162
Kegalle,Maha,Carrot,2018,123.75,1788.6,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,14.453333333333333
Kegalle,Maha,Carrot,2018,120.51,1745.98,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,14.48825823583105
Kegalle,Maha,Cassava,2018,153.64,3698.04,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,24.06951314761781
Kegalle,Maha,Cassava,2018,103.73,2686.75,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,25.90137857900318
Kegalle,Maha,Cauliflower,2018,73.82,917.88,Wet/Intermediate,Supported envelope,Wet Zone,Cauliflower,12.434028718504472
Kegalle,Maha,Chilli,2018,80.44,630.58,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.8391347588264555
Kegalle,Maha,Chilli,2018,59.04,432.91,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.332486449864499
Kegalle,Maha,Chilli,2018,69.06,510.44,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.391253982044598
Kegalle,Maha,Chilli,2018,83.27,589.57,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.080220967935632
Kegalle,Maha,Maize,2018,131.71,1992.04,Wet/Intermediate,Supported envelope,Wet Zone,Maize,15.124440057702527
Kegalle,Maha,Pepper,2018,54.15,306.47,Wet/Intermediate,Supported envelope,Wet Zone,Pepper,5.659649122807018
Kegalle,Maha,Pineapple,2018,104.63,2312.89,Wet/Intermediate,Supported envelope,Wet Zone,Pineapple,22.105419095861606
Kegalle,Maha,Potato,2018,110.74,2541.59,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,22.950966227198847
Kegalle,Maha,Red Onion,2018,62.9,628.02,Wet/Intermediate,Supported envelope,Wet Zone,Red Onion,9.984419713831478
Kegalle,Maha,Sweet Potato,2018,165.71,1949.11,Wet/Intermediate,Supported envelope,Wet Zone,Sweet Potatoes,11.762174883833202
Kegalle,Maha,Sweet Potato,2018,94.13,1284.84,Wet/Intermediate,Supported envelope,Wet Zone,Sweet Potatoes,13.649633485605014
Kegalle,Maha,Sweet Potato,2018,94.13,1326.29,Wet/Intermediate,Supported envelope,Wet Zone,Sweet Potatoes,14.089981939870393
Kegalle,Maha,Tea,2018,142.19,3209.4,Wet/Intermediate,Supported envelope,Wet Zone,Tea,22.571207539208103
Kegalle,Yala,Chilli,2018,59.2,364.29,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),6.1535472972972975
Kegalle,Yala,Chilli,2018,69.73,395.03,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),5.6651369568335
Kegalle,Yala,Ginger,2018,53.14,501.32,Wet/Intermediate,Supported envelope,Wet Zone,Ginger,9.433948061723749
Kegalle,Yala,Green Gram,2018,57.72,466.7,Wet/Intermediate,Supported envelope,Wet Zone,Green Gram,8.085585585585585
Kegalle,Yala,Pepper,2018,34.07,207.14,Wet/Intermediate,Supported envelope,Wet Zone,Pepper,6.079835632521279
Kegalle,Yala,Pineapple,2018,139.86,3162.92,Wet/Intermediate,Supported envelope,Wet Zone,Pineapple,22.614900614900613
Kegalle,Yala,Potato,2018,140.58,2617.41,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,18.61865130174989
Kegalle,Yala,Red Onion,2018,73.97,733.01,Wet/Intermediate,Supported envelope,Wet Zone,Red Onion,9.909557928890091
Kegalle,Yala,Sweet Potato,2018,100.56,1248.02,Wet/Intermediate,Supported envelope,Wet Zone,Sweet Potatoes,12.410700079554495
Kegalle,Yala,Tea,2018,100.53,2422.82,Wet/Intermediate,Supported envelope,Wet Zone,Tea,24.1004675221327
Kegalle,Yala,Tea,2018,129.79,3051.6,Wet/Intermediate,Supported envelope,Wet Zone,Tea,23.511826797133832
Kegalle,Yala,Turmeric,2018,82.9,796.16,Wet/Intermediate,Supported envelope,Wet Zone,Turmeric,9.603860072376357
Kilinochchi,Maha,Big Onion,2018,53.19,634.24,Dry,Supported envelope,Dry Zone,Big Onion,11.924045873284452
Kilinochchi,Maha,Big Onion,2018,58.28,611.57,Dry,Supported envelope,Dry Zone,Big Onion,10.493651338366508
Kilinochchi,Maha,Carrot,2018,50.85,803.7,Dry,Supported envelope,Dry Zone,Carrot,15.805309734513274
Kilinochchi,Maha,Carrot,2018,81.22,1216.45,Dry,Supported envelope,Dry Zone,Carrot,14.977222359024871
Kilinochchi,Maha,Carrot,2018,86.94,1333.1,Dry,Supported envelope,Dry Zone,Carrot,15.333563377041637
Kilinochchi,Maha,Chilli,2018,42.76,353.21,Dry,Supported envelope,Dry Zone,Chillies (Green),8.260289990645463
Kilinochchi,Maha,Chilli,2018,46.47,308.17,Dry,Supported envelope,Dry Zone,Chillies (Green),6.6315902732945995
Kilinochchi,Maha,Chilli,2018,49.16,351.09,Dry,Supported envelope,Dry Zone,Chillies (Green),7.141781936533767
Kilinochchi,Maha,Cowpea,2018,50.24,463.56,Dry,Supported envelope,Dry Zone,Cowpea,9.226910828025478
Kilinochchi,Maha,Cowpea,2018,29.14,200.94,Dry,Supported envelope,Dry Zone,Cowpea,6.895676046671242
Kilinochchi,Maha,Groundnut,2018,36.06,360.35,Dry,Supported envelope,Dry Zone,Ground Nuts,9.993067110371603
Kilinochchi,Maha,Groundnut,2018,74.41,692.25,Dry,Supported envelope,Dry Zone,Ground Nuts,9.303185055772074
Kilinochchi,Maha,Groundnut,2018,59.83,557.08,Dry,Supported envelope,Dry Zone,Ground Nuts,9.311047969246198
Kilinochchi,Maha,Maize,2018,62.67,1162.11,Dry,Supported envelope,Dry Zone,Maize,18.543322163714695
Kilinochchi,Maha,Maize,2018,51.3,869.55,Dry,Supported envelope,Dry Zone,Maize,16.950292397660817
Kilinochchi,Maha,Sweet Potato,2018,78.87,888.06,Dry,Supported envelope,Dry Zone,Sweet Potatoes,11.259794598706732
Kilinochchi,Yala,Carrot,2018,62.92,925.5,Dry,Supported envelope,Dry Zone,Carrot,14.709154481881754
Kilinochchi,Yala,Chilli,2018,29.78,240.74,Dry,Supported envelope,Dry Zone,Chillies (Green),8.083948959032908
Kilinochchi,Yala,Chilli,2018,52.17,366.26,Dry,Supported envelope,Dry Zone,Chillies (Green),7.020509871573701
Kilinochchi,Yala,Cowpea,2018,50.68,326.41,Dry,Supported envelope,Dry Zone,Cowpea,6.440607734806631
Kilinochchi,Yala,Green Gram,2018,43.78,365.91,Dry,Supported envelope,Dry Zone,Green Gram,8.357925993604386
Kilinochchi,Yala,Green Gram,2018,37.49,328.48,Dry,Supported envelope,Dry Zone,Green Gram,8.761803147506
Kilinochchi,Yala,Groundnut,2018,47.67,474.79,Dry,Supported envelope,Dry Zone,Ground Nuts,9.959932871827146
Kurunegala,Maha,Big Onion,2018,88.04,858.25,Intermediate/Dry,Supported envelope,Intermediate Zone,Big Onion,9.748409813721036
Kurunegala,Maha,Carrot,2018,111.68,1576.79,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,14.118821633237822
Kurunegala,Maha,Carrot,2018,155.48,2083.97,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,13.403460252122459
Kurunegala,Maha,Carrot,2018,132.51,1845.3,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,13.92574145347521
Kurunegala,Maha,Cassava,2018,212.85,4818.7,Intermediate/Dry,Supported envelope,Intermediate Zone,Manioc,22.6389476156918
Kurunegala,Maha,Chilli,2018,57.38,362.68,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),6.320669222725688
Kurunegala,Maha,Chilli,2018,52.46,439.49,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),8.377621044605414
Kurunegala,Maha,Chilli,2018,90.61,985.31,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),10.874186072177464
Kurunegala,Maha,Ginger,2018,130.38,1829.43,Intermediate/Dry,Supported envelope,Intermediate Zone,Ginger,14.0315232397607
Kurunegala,Maha,Ginger,2018,103.19,986.18,Intermediate/Dry,Supported envelope,Intermediate Zone,Ginger,9.556933811415835
Kurunegala,Maha,Potato,2018,186.29,3160.63,Intermediate/Dry,Supported envelope,Intermediate Zone,Potatoes,16.966181759622096
Kurunegala,Maha,Potato,2018,143.19,3579.96,Intermediate/Dry,Supported envelope,Intermediate Zone,Potatoes,25.001466582861934
Kurunegala,Maha,Red Onion,2018,83.62,866.26,Intermediate/Dry,Supported envelope,Intermediate Zone,Red Onion,10.359483377182492
Kurunegala,Maha,Sweet Potato,2018,101.94,1277.91,Intermediate/Dry,Supported envelope,Intermediate Zone,Sweet Potatoes,12.535903472630961
Kurunegala,Maha,Turmeric,2018,103.45,1239.92,Intermediate/Dry,Supported envelope,Intermediate Zone,Turmeric,11.985693571773805
Kurunegala,Yala,Carrot,2018,88.7,1190.85,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,13.425591882750844
Kurunegala,Yala,Carrot,2018,111.24,2013.53,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,18.10077310320029
Kurunegala,Yala,Carrot,2018,88.97,1145.4,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,12.874002472743623
Kurunegala,Yala,Carrot,2018,126.67,2167.52,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,17.111549696060628
Kurunegala,Yala,Chilli,2018,68.35,469.76,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),6.872860277980981
Kurunegala,Yala,Chilli,2018,83.21,726.9,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),8.735728878740536
Kurunegala,Yala,Ginger,2018,82.5,972.53,Intermediate/Dry,Supported envelope,Intermediate Zone,Ginger,11.788242424242425
Kurunegala,Yala,Groundnut,2018,49.49,417.08,Intermediate/Dry,Supported envelope,Intermediate Zone,Ground Nuts,8.427561123459284
Kurunegala,Yala,Groundnut,2018,83.24,756.51,Intermediate/Dry,Supported envelope,Intermediate Zone,Ground Nuts,9.088298894762135
Kurunegala,Yala,Maize,2018,187.32,2567.67,Intermediate/Dry,Supported envelope,Intermediate Zone,Maize,13.707399103139014
Kurunegala,Yala,Pineapple,2018,152.65,3600.27,Intermediate/Dry,Supported envelope,Intermediate Zone,Pineapple,23.58512938093678
Kurunegala,Yala,Red Onion,2018,73.92,745.84,Intermediate/Dry,Supported envelope,Intermediate Zone,Red Onion,10.08982683982684
Kurunegala,Yala,Sweet Potato,2018,90.72,1298.67,Intermediate/Dry,Supported envelope,Intermediate Zone,Sweet Potatoes,14.315145502645503
Kurunegala,Yala,Sweet Potato,2018,155.31,2032.98,Intermediate/Dry,Supported envelope,Intermediate Zone,Sweet Potatoes,13.089820359281436
Mannar,Maha,Carrot,2018,144.62,2371.67,Dry,Supported envelope,Dry Zone,Carrot,16.399322362052274
Mannar,Maha,Carrot,2018,153.43,2227.41,Dry,Supported envelope,Dry Zone,Carrot,14.517434660757347
Mannar,Maha,Carrot,2018,119.67,2060.76,Dry,Supported envelope,Dry Zone,Carrot,17.22035597894209
Mannar,Maha,Chilli,2018,75.57,486.47,Dry,Supported envelope,Dry Zone,Chillies (Green),6.437342860923648
Mannar,Maha,Chilli,2018,70.76,573.31,Dry,Supported envelope,Dry Zone,Chillies (Green),8.102176370830977
Mannar,Maha,Cowpea,2018,74.83,731.11,Dry,Supported envelope,Dry Zone,Cowpea,9.770279299746091
Mannar,Maha,Groundnut,2018,73.66,661.16,Dry,Supported envelope,Dry Zone,Ground Nuts,8.975834917187075
Mannar,Maha,Groundnut,2018,74.85,827.56,Dry,Supported envelope,Dry Zone,Ground Nuts,11.0562458249833
Mannar,Maha,Groundnut,2018,105.3,1019.15,Dry,Supported envelope,Dry Zone,Ground Nuts,9.678537511870845
Mannar,Maha,Groundnut,2018,117.0,1152.02,Dry,Supported envelope,Dry Zone,Ground Nuts,9.846324786324786
Mannar,Maha,Red Onion,2018,120.34,1057.89,Dry,Supported envelope,Dry Zone,Red Onion,8.79084261259764
Mannar,Maha,Sweet Potato,2018,155.79,1975.52,Dry,Supported envelope,Dry Zone,Sweet Potatoes,12.680659862635599
Mannar,Maha,Turmeric,2018,129.21,1266.26,Dry,Supported envelope,Dry Zone,Turmeric,9.80001547867812
Mannar,Yala,Big Onion,2018,111.08,1330.74,Dry,Supported envelope,Dry Zone,Big Onion,11.98001440403313
Mannar,Yala,Big Onion,2018,152.93,1338.91,Dry,Supported envelope,Dry Zone,Big Onion,8.755051330674165
Mannar,Yala,Carrot,2018,94.91,1316.42,Dry,Supported envelope,Dry Zone,Carrot,13.870192814245076
Mannar,Yala,Carrot,2018,113.37,1916.87,Dry,Supported envelope,Dry Zone,Carrot,16.908088559583664
Mannar,Yala,Carrot,2018,153.17,2402.43,Dry,Supported envelope,Dry Zone,Carrot,15.684729385649932
Mannar,Yala,Chilli,2018,90.36,586.77,Dry,Supported envelope,Dry Zone,Chillies (Green),6.493691899070385
Mannar,Yala,Chilli,2018,63.78,376.74,Dry,Supported envelope,Dry Zone,Chillies (Green),5.9068673565381
Mannar,Yala,Chilli,2018,72.04,649.12,Dry,Supported envelope,Dry Zone,Chillies (Green),9.010549694614102
Mannar,Yala,Cowpea,2018,95.7,712.2,Dry,Supported envelope,Dry Zone,Cowpea,7.4420062695924765
Mannar,Yala,Ginger,2018,100.8,936.38,Dry,Supported envelope,Dry Zone,Ginger,9.289484126984128
Mannar,Yala,Groundnut,2018,98.15,874.22,Dry,Supported envelope,Dry Zone,Ground Nuts,8.90697911360163
Mannar,Yala,Groundnut,2018,111.34,1166.53,Dry,Supported envelope,Dry Zone,Ground Nuts,10.477186994790731
Mannar,Yala,Red Onion,2018,91.86,1040.13,Dry,Supported envelope,Dry Zone,Red Onion,11.322991508817767
Mannar,Yala,Red Onion,2018,113.77,1233.68,Dry,Supported envelope,Dry Zone,Red Onion,10.843631888898656
Mannar,Yala,Red Onion,2018,103.48,982.18,Dry,Supported envelope,Dry Zone,Red Onion,9.491495941244684
Mannar,Yala,Sweet Potato,2018,95.17,1024.25,Dry,Supported envelope,Dry Zone,Sweet Potatoes,10.762320058842072
Mannar,Yala,Turmeric,2018,51.9,688.65,Dry,Supported envelope,Dry Zone,Turmeric,13.26878612716763
Matale,Maha,Beans,2018,51.46,500.98,Intermediate/Up-country,Supported envelope,Intermediate Zone,Beans,9.735328410415857
Matale,Maha,Beans,2018,40.52,396.14,Intermediate/Up-country,Supported envelope,Intermediate Zone,Beans,9.77640671273445
Matale,Maha,Cassava,2018,134.71,3029.57,Intermediate/Up-country,Supported envelope,Intermediate Zone,Manioc,22.489570187810852
Matale,Maha,Chilli,2018,55.57,415.68,Intermediate/Up-country,Supported envelope,Intermediate Zone,Chillies (Green),7.48029512326795
Matale,Maha,Ginger,2018,66.65,871.71,Intermediate/Up-country,Supported envelope,Intermediate Zone,Ginger,13.078919729932483
Matale,Maha,Green Gram,2018,58.58,438.98,Intermediate/Up-country,Supported envelope,Intermediate Zone,Green Gram,7.493683851143736
Matale,Maha,Groundnut,2018,59.34,519.75,Intermediate/Up-country,Supported envelope,Intermediate Zone,Ground Nuts,8.758847320525783
Matale,Maha,Leeks,2018,45.37,513.95,Intermediate/Up-country,Supported envelope,Intermediate Zone,Leeks,11.327970024245097
Matale,Maha,Red Onion,2018,42.26,498.34,Intermediate/Up-country,Supported envelope,Intermediate Zone,Red Onion,11.792238523426407
Matale,Maha,Sweet Potato,2018,100.39,1115.23,Intermediate/Up-country,Supported envelope,Intermediate Zone,Sweet Potatoes,11.108974997509712
Matale,Maha,Tea,2018,80.9,1675.06,Intermediate/Up-country,Supported envelope,Intermediate Zone,Tea,20.7053152039555
Matale,Maha,Tea,2018,97.76,2609.43,Intermediate/Up-country,Supported envelope,Intermediate Zone,Tea,26.692205400981994
Matale,Maha,Turmeric,2018,54.77,544.92,Intermediate/Up-country,Supported envelope,Intermediate Zone,Turmeric,9.94924228592295
Matale,Yala,Big Onion,2018,80.77,950.52,Intermediate/Up-country,Supported envelope,Intermediate Zone,Big Onion,11.768230778754488
Matale,Yala,Carrot,2018,58.0,878.96,Intermediate/Up-country,Supported envelope,Intermediate Zone,Carrot,15.15448275862069
Matale,Yala,Cassava,2018,96.07,2341.93,Intermediate/Up-country,Supported envelope,Intermediate Zone,Manioc,24.377329030914957
Matale,Yala,Cauliflower,2018,68.78,727.13,Intermediate/Up-country,Supported envelope,Intermediate Zone,Cauliflower,10.57182320441989
Matale,Yala,Leeks,2018,60.94,804.46,Intermediate/Up-country,Supported envelope,Intermediate Zone,Leeks,13.200853298326223
Matale,Yala,Red Onion,2018,77.02,728.78,Intermediate/Up-country,Supported envelope,Intermediate Zone,Red Onion,9.46221760581667
Matale,Yala,Tea,2018,116.38,2350.94,Intermediate/Up-country,Supported envelope,Intermediate Zone,Tea,20.200549922667125
Matale,Yala,Turmeric,2018,61.49,505.93,Intermediate/Up-country,Supported envelope,Intermediate Zone,Turmeric,8.227841925516344
Matara,Maha,Carrot,2018,73.08,1249.11,Wet,Supported envelope,Wet Zone,Carrot,17.092364532019705
Matara,Maha,Carrot,2018,69.24,1082.65,Wet,Supported envelope,Wet Zone,Carrot,15.63619295205084
Matara,Maha,Carrot,2018,120.63,1586.38,Wet,Supported envelope,Wet Zone,Carrot,13.150791677028932
Matara,Maha,Chilli,2018,49.05,434.05,Wet,Supported envelope,Wet Zone,Chillies (Green),8.849133537206933
Matara,Maha,Cinnamon,2018,102.57,476.25,Wet,Supported envelope,Wet Zone,Cinnamon,4.643170517695233
Matara,Maha,Cinnamon,2018,72.98,366.26,Wet,Supported envelope,Wet Zone,Cinnamon,5.0186352425322
Matara,Maha,Cowpea,2018,104.25,791.94,Wet,Supported envelope,Wet Zone,Cowpea,7.596546762589929
Matara,Maha,Cowpea,2018,64.95,406.3,Wet,Supported envelope,Wet Zone,Cowpea,6.255581216320246
Matara,Maha,Cowpea,2018,95.99,724.46,Wet,Supported envelope,Wet Zone,Cowpea,7.5472445046359
Matara,Maha,Green Gram,2018,85.31,561.51,Wet,Supported envelope,Wet Zone,Green Gram,6.5819950767788065
Matara,Maha,Green Gram,2018,63.43,527.95,Wet,Supported envelope,Wet Zone,Green Gram,8.323348573230334
Matara,Maha,Pepper,2018,41.44,233.8,Wet,Supported envelope,Wet Zone,Pepper,5.641891891891892
Matara,Maha,Sweet Potato,2018,88.63,1357.91,Wet,Supported envelope,Wet Zone,Sweet Potatoes,15.321110233555231
Matara,Maha,Sweet Potato,2018,100.84,1430.86,Wet,Supported envelope,Wet Zone,Sweet Potatoes,14.189408964696547
Matara,Yala,Carrot,2018,103.99,1426.09,Wet,Supported envelope,Wet Zone,Carrot,13.713722473314741
Matara,Yala,Carrot,2018,82.21,1456.0,Wet,Supported envelope,Wet Zone,Carrot,17.710740785792485
Matara,Yala,Carrot,2018,76.2,1174.81,Wet,Supported envelope,Wet Zone,Carrot,15.417454068241469
Matara,Yala,Carrot,2018,101.5,1561.72,Wet,Supported envelope,Wet Zone,Carrot,15.3864039408867
Matara,Yala,Carrot,2018,116.02,2306.36,Wet,Supported envelope,Wet Zone,Carrot,19.878986381658336
Matara,Yala,Cinnamon,2018,116.99,490.43,Wet,Supported envelope,Wet Zone,Cinnamon,4.1920676980938545
Matara,Yala,Green Gram,2018,66.26,425.59,Wet,Supported envelope,Wet Zone,Green Gram,6.423030485964381
Matara,Yala,Green Gram,2018,78.52,629.36,Wet,Supported envelope,Wet Zone,Green Gram,8.01528273051452
Matara,Yala,Groundnut,2018,91.1,978.32,Wet,Supported envelope,Wet Zone,Ground Nuts,10.738968166849617
Matara,Yala,Maize,2018,103.38,1785.34,Wet,Supported envelope,Wet Zone,Maize,17.269684658541305
Matara,Yala,Potato,2018,127.5,2733.57,Wet,Supported envelope,Wet Zone,Potatoes,21.439764705882354
