District,Season,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Spatial_Check,AEZ_standardized,Crop_standardized,Yield
Colombo,Yala,Chilli,2018,50.71,369.56,Wet,Supported envelope,Wet Zone,Chillies (Green),7.2877144547426544
Colombo,Yala,Chilli,2018,54.47,411.65,Wet,Supported envelope,Wet Zone,Chillies (Green),7.557371029924729
Colombo,Yala,Chilli,2018,54.79,395.77,Wet,Supported envelope,Wet Zone,Chillies (Green),7.223398430370505
Colombo,Yala,Coconut,2018,176.32,5065.84,Wet,Unverified,Wet Zone,Coconut,28.73094373865699
Colombo,Yala,Coconut,2018,188.04,6133.33,Wet,Unverified,Wet Zone,Coconut,32.61715592427143
Colombo,Yala,Cucumber,2018,94.11,1618.41,Wet,Unverified,Wet Zone,Cucumber,17.197003506534905
Colombo,Yala,Long Bean,2018,88.44,774.26,Wet,Unverified,Wet Zone,Long Bean,8.754635911352329
Colombo,Yala,Papaya,2018,217.36,6644.6,Wet,Unverified,Wet Zone,Papaya,30.569562016930437
Colombo,Yala,Pumpkin,2018,149.76,2584.46,Wet,Unverified,Wet Zone,Pumpkin,17.257345085470085
Colombo,Yala,Soybean,2018,95.25,917.45,Wet,Unverified,Wet Zone,Soybean,9.632020997375328
Colombo,Yala,Sweet Potato,2018,99.18,1099.51,Wet,Supported envelope,Wet Zone,Sweet Potatoes,11.086005242992538
Colombo,Yala,Turmeric,2018,88.61,995.63,Wet,Supported envelope,Wet Zone,Turmeric,11.236090734680058
Colombo,Yala,Turmeric,2018,61.65,602.54,Wet,Supported envelope,Wet Zone,Turmeric,9.773560421735604
Colombo,Yala,Watermelon,2018,76.25,2148.82,Wet,Unverified,Wet Zone,Watermelon,28.181245901639347
Galle,Maha,Ash Plantain,2018,153.42,3513.08,Wet,Unverified,Wet Zone,Ash Plantain,22.898448702907054
Galle,Maha,Banana,2018,120.73,3895.41,Wet,Unverified,Wet Zone,Banana,32.265468400563236
Galle,Maha,Carrot,2018,52.27,816.42,Wet,Supported envelope,Wet Zone,Carrot,15.619284484407881
Galle,Maha,Carrot,2018,64.1,871.09,Wet,Supported envelope,Wet Zone,Carrot,13.589547581903277
Galle,Maha,Carrot,2018,65.62,1019.55,Wet,Supported envelope,Wet Zone,Carrot,15.537183785431269
Galle,Maha,Cassava,2018,108.75,2872.79,Wet,Supported envelope,Wet Zone,Manioc,26.416459770114944
Galle,Maha,Chilli,2018,48.86,398.48,Wet,Supported envelope,Wet Zone,Chillies (Green),8.155546459271388
Galle,Maha,Chilli,2018,42.65,361.32,Wet,Supported envelope,Wet Zone,Chillies (Green),8.471746776084409
Galle,Maha,Coconut,2018,212.88,7405.2,Wet,Unverified,Wet Zone,Coconut,34.785794813979706
Galle,Maha,Cucumber,2018,75.9,1152.9,Wet,Unverified,Wet Zone,Cucumber,15.189723320158103
Galle,Maha,Mango,2018,110.42,2933.28,Wet,Unverified,Wet Zone,Mango,26.564752762180767
Galle,Maha,Pepper,2018,38.51,179.34,Wet,Supported envelope,Wet Zone,Pepper,4.656972215009089
Galle,Maha,Potato,2018,94.96,2044.14,Wet,Supported envelope,Wet Zone,Potatoes,21.526326874473465
Galle,Maha,Ridge Gourd,2018,61.84,594.89,Wet,Unverified,Wet Zone,Ridge Gourd,9.619825355756792
Galle,Maha,Sesame,2018,55.44,293.02,Wet,Unverified,Wet Zone,Gingelly,5.2853535353535355
Galle,Maha,Sesame,2018,34.06,161.72,Wet,Unverified,Wet Zone,Gingelly,4.748091603053434
Galle,Maha,Sesame,2018,25.17,110.86,Wet,Unverified,Wet Zone,Gingelly,4.404449741756059
Galle,Maha,Snake Gourd,2018,38.4,418.81,Wet,Unverified,Wet Zone,Snake Gourd,10.906510416666666
Galle,Maha,Soybean,2018,54.98,415.12,Wet,Unverified,Wet Zone,Soybean,7.550381957075301
Galle,Maha,Tea,2018,120.66,3500.54,Wet,Supported envelope,Wet Zone,Tea,29.011602850986243
Galle,Maha,Tea,2018,95.63,2113.66,Wet,Supported envelope,Wet Zone,Tea,22.102478301788143
Galle,Maha,Turmeric,2018,63.99,573.74,Wet,Supported envelope,Wet Zone,Turmeric,8.966088451320518
Galle,Maha,Watermelon,2018,89.86,2088.25,Wet,Unverified,Wet Zone,Watermelon,23.238927220120186
Galle,Maha,Watermelon,2018,152.25,3098.33,Wet,Unverified,Wet Zone,Watermelon,20.350279146141215
Galle,Maha,Watermelon,2018,118.7,2536.87,Wet,Unverified,Wet Zone,Watermelon,21.372114574557706
Galle,Maha,Yam,2018,50.01,547.64,Wet,Unverified,Wet Zone,Yam,10.950609878024395
Galle,Yala,Banana,2018,225.99,7092.74,Wet,Unverified,Wet Zone,Banana,31.385194035134298
Galle,Yala,Carrot,2018,59.18,735.84,Wet,Supported envelope,Wet Zone,Carrot,12.433930381885773
Galle,Yala,Cassava,2018,141.29,3100.11,Wet,Supported envelope,Wet Zone,Manioc,21.941467902894757
Galle,Yala,Cassava,2018,128.3,2924.69,Wet,Supported envelope,Wet Zone,Manioc,22.795713172252533
Galle,Yala,Chilli,2018,33.3,277.52,Wet,Supported envelope,Wet Zone,Chillies (Green),8.333933933933935
Galle,Yala,Chilli,2018,33.03,269.15,Wet,Supported envelope,Wet Zone,Chillies (Green),8.148652739933393
Galle,Yala,Coconut,2018,105.44,3676.77,Wet,Unverified,Wet Zone,Coconut,34.87073216995448
Galle,Yala,Coconut,2018,143.34,4471.07,Wet,Unverified,Wet Zone,Coconut,31.192060834379795
Galle,Yala,Coconut,2018,137.17,4243.6,Wet,Unverified,Wet Zone,Coconut,30.936793759568424
Galle,Yala,Cucumber,2018,67.59,1062.14,Wet,Unverified,Wet Zone,Cucumber,15.714454801006067
Galle,Yala,Pumpkin,2018,102.66,2009.88,Wet,Unverified,Wet Zone,Pumpkin,19.57802454704851
Galle,Yala,Pumpkin,2018,87.66,1406.73,Wet,Unverified,Wet Zone,Pumpkin,16.04757015742642
Galle,Yala,Pumpkin,2018,86.76,1426.3,Wet,Unverified,Wet Zone,Pumpkin,16.439603503918857
Galle,Yala,Pumpkin,2018,66.9,939.8,Wet,Unverified,Wet Zone,Pumpkin,14.047832585949177
Galle,Yala,Rice,2018,103.46,2229.95,Wet,Unverified,Wet Zone,Rice,21.553740576068044
Galle,Yala,Sesame,2018,42.98,227.98,Wet,Unverified,Wet Zone,Gingelly,5.304327594229875
Galle,Yala,Taro,2018,54.06,683.91,Wet,Unverified,Wet Zone,Taro,12.650943396226413
Galle,Yala,Watermelon,2018,93.27,1745.71,Wet,Unverified,Wet Zone,Watermelon,18.716736356813552
Galle,Yala,Watermelon,2018,105.52,2056.52,Wet,Unverified,Wet Zone,Watermelon,19.489385898407885
Galle,Yala,Yam,2018,91.45,1118.52,Wet,Unverified,Wet Zone,Yam,12.230945872061236
Galle,Yala,Yam,2018,64.75,979.39,Wet,Unverified,Wet Zone,Yam,15.125714285714286
Gampaha,Maha,Ash Plantain,2018,199.91,5076.4,Wet,Unverified,Wet Zone,Ash Plantain,25.393427042168973
Gampaha,Maha,Banana,2018,267.16,9179.14,Wet,Unverified,Wet Zone,Banana,34.35821230723162
Gampaha,Maha,Banana,2018,312.25,9561.25,Wet,Unverified,Wet Zone,Banana,30.620496397117694
Gampaha,Maha,Banana,2018,216.99,7069.42,Wet,Unverified,Wet Zone,Banana,32.57947370846583
Gampaha,Maha,Bitter Gourd,2018,132.69,1157.42,Wet,Unverified,Wet Zone,Bitter Gourd,8.722737207023892
Gampaha,Maha,Bitter Gourd,2018,100.0,942.08,Wet,Unverified,Wet Zone,Bitter Gourd,9.4208
Gampaha,Maha,Bitter Gourd,2018,100.4,883.27,Wet,Unverified,Wet Zone,Bitter Gourd,8.797509960159362
Gampaha,Maha,Brinjal,2018,114.11,1459.54,Wet,Unverified,Wet Zone,Brinjal,12.790640609937778
Gampaha,Maha,Brinjal,2018,112.08,1554.4,Wet,Unverified,Wet Zone,Brinjal,13.868665239114918
Gampaha,Maha,Carrot,2018,130.17,2385.56,Wet,Supported envelope,Wet Zone,Carrot,18.326496120457865
Gampaha,Maha,Carrot,2018,87.71,1622.95,Wet,Supported envelope,Wet Zone,Carrot,18.503591380686355
Gampaha,Maha,Cassava,2018,183.89,4514.13,Wet,Supported envelope,Wet Zone,Manioc,24.5479906465822
Gampaha,Maha,Chilli,2018,66.46,525.91,Wet,Supported envelope,Wet Zone,Chillies (Green),7.913180860668072
Gampaha,Maha,Chilli,2018,96.88,724.08,Wet,Supported envelope,Wet Zone,Chillies (Green),7.47398843930636
Gampaha,Maha,Chilli,2018,95.51,749.93,Wet,Supported envelope,Wet Zone,Chillies (Green),7.851847974034132
Gampaha,Maha,Chilli,2018,58.06,507.05,Wet,Supported envelope,Wet Zone,Chillies (Green),8.733207027213227
Gampaha,Maha,Coconut,2018,306.47,8037.55,Wet,Unverified,Wet Zone,Coconut,26.22622116357229
Gampaha,Maha,Coconut,2018,377.1,12178.99,Wet,Unverified,Wet Zone,Coconut,32.29644656589764
Gampaha,Maha,Cowpea,2018,83.43,673.03,Wet,Supported envelope,Wet Zone,Cowpea,8.067002277358263
Gampaha,Maha,Ginger,2018,102.38,1077.11,Wet,Supported envelope,Wet Zone,Ginger,10.520707169369016
Gampaha,Maha,Green Gram,2018,83.4,542.03,Wet,Supported envelope,Wet Zone,Green Gram,6.499160671462829
Gampaha,Maha,Long Bean,2018,57.58,451.41,Wet,Unverified,Wet Zone,Long Bean,7.839701285168462
Gampaha,Maha,Maize,2018,83.84,1462.18,Wet,Supported envelope,Wet Zone,Maize,17.440124045801525
Gampaha,Maha,Maize,2018,160.36,3066.22,Wet,Supported envelope,Wet Zone,Maize,19.12085308056872
Gampaha,Maha,Papaya,2018,136.22,3464.93,Wet,Unverified,Wet Zone,Papaya,25.43627954779034
Gampaha,Maha,Pineapple,2018,202.76,4005.29,Wet,Supported envelope,Wet Zone,Pineapple,19.753846912606036
Gampaha,Maha,Pineapple,2018,237.71,6098.35,Wet,Supported envelope,Wet Zone,Pineapple,25.65457910899836
Gampaha,Maha,Potato,2018,118.66,2617.06,Wet,Supported envelope,Wet Zone,Potatoes,22.05511545592449
Gampaha,Maha,Pumpkin,2018,150.9,1951.71,Wet,Unverified,Wet Zone,Pumpkin,12.933797216699801
Gampaha,Maha,Pumpkin,2018,146.03,2423.89,Wet,Unverified,Wet Zone,Pumpkin,16.59857563514346
Gampaha,Maha,Sesame,2018,123.03,677.47,Wet,Unverified,Wet Zone,Gingelly,5.506543119564334
Gampaha,Maha,Taro,2018,102.45,1368.13,Wet,Unverified,Wet Zone,Taro,13.354123962908737
Gampaha,Maha,Taro,2018,114.18,1296.26,Wet,Unverified,Wet Zone,Taro,11.352776318094236
Gampaha,Maha,Watermelon,2018,159.82,3248.32,Wet,Unverified,Wet Zone,Watermelon,20.324865473657866
Gampaha,Maha,Watermelon,2018,125.86,2581.27,Wet,Unverified,Wet Zone,Watermelon,20.509057683139996
Gampaha,Maha,Yam,2018,121.32,2164.65,Wet,Unverified,Wet Zone,Yam,17.84248269040554
Gampaha,Yala,Ash Plantain,2018,236.08,7444.34,Wet,Unverified,Wet Zone,Ash Plantain,31.53312436462216
Gampaha,Yala,Banana,2018,228.75,7954.71,Wet,Unverified,Wet Zone,Banana,34.77468852459016
Gampaha,Yala,Bitter Gourd,2018,101.69,1035.88,Wet,Unverified,Wet Zone,Bitter Gourd,10.186645687874915
Gampaha,Yala,Brinjal,2018,89.02,1022.15,Wet,Unverified,Wet Zone,Brinjal,11.482251179510223
Gampaha,Yala,Carrot,2018,71.35,1303.81,Wet,Supported envelope,Wet Zone,Carrot,18.27344078486335
Gampaha,Yala,Carrot,2018,108.85,1718.62,Wet,Supported envelope,Wet Zone,Carrot,15.788883785025265
Gampaha,Yala,Carrot,2018,73.98,1240.51,Wet,Supported envelope,Wet Zone,Carrot,16.76818058934847
Gampaha,Yala,Cassava,2018,142.18,3525.4,Wet,Supported envelope,Wet Zone,Manioc,24.795329863553242
Gampaha,Yala,Coconut,2018,383.69,13074.37,Wet,Unverified,Wet Zone,Coconut,34.07534728556908
Gampaha,Yala,Cowpea,2018,65.64,577.98,Wet,Supported envelope,Wet Zone,Cowpea,8.805301645338208
Gampaha,Yala,Green Gram,2018,59.83,419.24,Wet,Supported envelope,Wet Zone,Green Gram,7.007187029918102
Gampaha,Yala,Green Gram,2018,75.63,497.91,Wet,Supported envelope,Wet Zone,Green Gram,6.58349861166204
Gampaha,Yala,Maize,2018,219.41,3764.18,Wet,Supported envelope,Wet Zone,Maize,17.15591814411376
Gampaha,Yala,Maize,2018,133.98,2526.87,Wet,Supported envelope,Wet Zone,Maize,18.860053739364083
Gampaha,Yala,Mango,2018,194.67,5659.74,Wet,Unverified,Wet Zone,Mango,29.07350901525659
Gampaha,Yala,Papaya,2018,229.54,6821.76,Wet,Unverified,Wet Zone,Papaya,29.7192646161889
Gampaha,Yala,Papaya,2018,185.24,5452.4,Wet,Unverified,Wet Zone,Papaya,29.43424746275102
Gampaha,Yala,Rice,2018,148.44,3145.25,Wet,Unverified,Wet Zone,Rice,21.188695769334412
Gampaha,Yala,Sesame,2018,66.58,506.08,Wet,Unverified,Wet Zone,Gingelly,7.601081405827576
Gampaha,Yala,Turmeric,2018,88.45,886.73,Wet,Supported envelope,Wet Zone,Turmeric,10.025211984171849
Gampaha,Yala,Turmeric,2018,108.97,1024.72,Wet,Supported envelope,Wet Zone,Turmeric,9.40368908874002
Gampaha,Yala,Watermelon,2018,139.7,2017.27,Wet,Unverified,Wet Zone,Watermelon,14.44001431639227
Gampaha,Yala,Watermelon,2018,145.85,2946.46,Wet,Unverified,Wet Zone,Watermelon,20.201988344189235
Gampaha,Yala,Yam,2018,103.99,1496.36,Wet,Unverified,Wet Zone,Yam,14.389460525050485
Gampaha,Yala,Yam,2018,120.21,1534.96,Wet,Unverified,Wet Zone,Yam,12.768987605024542
Hambantota,Maha,Banana,2018,144.06,5612.42,Dry/Intermediate,Unverified,Dry Zone,Banana,38.958906011384144
Hambantota,Maha,Banana,2018,355.58,11091.66,Dry/Intermediate,Unverified,Dry Zone,Banana,31.193149220991057
Hambantota,Maha,Black Gram,2018,64.62,444.2,Dry/Intermediate,Unverified,Dry Zone,Black Gram,6.874032807180439
Hambantota,Maha,Brinjal,2018,103.97,1268.29,Dry/Intermediate,Unverified,Dry Zone,Brinjal,12.198614985091853
Hambantota,Maha,Carrot,2018,121.55,1912.76,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,15.73640477169889
Hambantota,Maha,Carrot,2018,154.42,1749.73,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,11.330980442947805
Hambantota,Maha,Carrot,2018,144.18,2842.9,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,19.717713968650298
Hambantota,Maha,Carrot,2018,80.84,1225.1,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,15.154626422563085
Hambantota,Maha,Carrot,2018,120.58,1799.32,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,14.922209321612208
Hambantota,Maha,Chilli,2018,93.77,718.37,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),7.660978991148555
Hambantota,Maha,Chilli,2018,69.41,461.43,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),6.647889353119147
Hambantota,Maha,Coconut,2018,148.12,4141.97,Dry/Intermediate,Unverified,Dry Zone,Coconut,27.96361058601134
Hambantota,Maha,Coconut,2018,182.56,6286.57,Dry/Intermediate,Unverified,Dry Zone,Coconut,34.43563759859772
Hambantota,Maha,Green Gram,2018,93.47,696.15,Dry/Intermediate,Supported envelope,Dry Zone,Green Gram,7.447844228094576
Hambantota,Maha,Green Gram,2018,70.8,504.13,Dry/Intermediate,Supported envelope,Dry Zone,Green Gram,7.120480225988701
Hambantota,Maha,Maize,2018,94.01,1718.59,Dry/Intermediate,Supported envelope,Dry Zone,Maize,18.280927560897776
Hambantota,Maha,Okra,2018,94.79,791.59,Dry/Intermediate,Unverified,Dry Zone,Okra,8.350986390969512
Hambantota,Maha,Potato,2018,118.25,2534.25,Dry/Intermediate,Supported envelope,Dry Zone,Potatoes,21.431289640591967
Hambantota,Maha,Pumpkin,2018,112.56,1692.07,Dry/Intermediate,Unverified,Dry Zone,Pumpkin,15.032604832977967
Hambantota,Maha,Rice,2018,80.48,1495.61,Dry/Intermediate,Unverified,Dry Zone,Rice,18.583623260437374
Hambantota,Maha,Rice,2018,92.7,2103.37,Dry/Intermediate,Unverified,Dry Zone,Rice,22.690075512405606
Hambantota,Maha,Ridge Gourd,2018,120.42,1142.78,Dry/Intermediate,Unverified,Dry Zone,Ridge Gourd,9.489951835243314
Hambantota,Maha,Ridge Gourd,2018,83.55,991.65,Dry/Intermediate,Unverified,Dry Zone,Ridge Gourd,11.868940754039498
Hambantota,Maha,Ridge Gourd,2018,100.06,1037.3,Dry/Intermediate,Unverified,Dry Zone,Ridge Gourd,10.366779932040775
Hambantota,Maha,Snake Gourd,2018,100.95,864.41,Dry/Intermediate,Unverified,Dry Zone,Snake Gourd,8.562753838533927
Hambantota,Maha,Turmeric,2018,90.12,833.35,Dry/Intermediate,Supported envelope,Dry Zone,Turmeric,9.247114957833999
Hambantota,Maha,Watermelon,2018,186.64,3633.22,Dry/Intermediate,Unverified,Dry Zone,Watermelon,19.46645949421346
Hambantota,Maha,Watermelon,2018,237.39,4440.73,Dry/Intermediate,Unverified,Dry Zone,Watermelon,18.706474577699144
Hambantota,Maha,Watermelon,2018,209.66,5324.63,Dry/Intermediate,Unverified,Dry Zone,Watermelon,25.396499093770867
Hambantota,Maha,Watermelon,2018,231.72,5048.14,Dry/Intermediate,Unverified,Dry Zone,Watermelon,21.78551700327982
Hambantota,Yala,Big Onion,2018,61.7,676.91,Dry/Intermediate,Supported envelope,Dry Zone,Big Onion,10.970988654781198
Hambantota,Yala,Black Gram,2018,62.08,460.96,Dry/Intermediate,Unverified,Dry Zone,Black Gram,7.425257731958763
Hambantota,Yala,Carrot,2018,122.88,1806.47,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,14.701090494791668
Hambantota,Yala,Carrot,2018,110.33,1571.18,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,14.240732348409319
Hambantota,Yala,Carrot,2018,127.77,2046.75,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,16.019018548955156
Hambantota,Yala,Carrot,2018,88.99,988.72,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,11.110461849646029
Hambantota,Yala,Carrot,2018,94.8,1901.09,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,20.053691983122363
Hambantota,Yala,Cassava,2018,235.88,4893.78,Dry/Intermediate,Supported envelope,Dry Zone,Manioc,20.746905206036967
Hambantota,Yala,Chilli,2018,59.13,503.33,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),8.512261119567055
Hambantota,Yala,Chilli,2018,54.72,509.06,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),9.302997076023392
Hambantota,Yala,Coconut,2018,182.65,4628.84,Dry/Intermediate,Unverified,Dry Zone,Coconut,25.34267725157405
Hambantota,Yala,Coconut,2018,193.47,6719.67,Dry/Intermediate,Unverified,Dry Zone,Coconut,34.73236160645061
Hambantota,Yala,Cowpea,2018,58.24,478.6,Dry/Intermediate,Supported envelope,Dry Zone,Cowpea,8.217719780219781
Hambantota,Yala,Cucumber,2018,100.35,1670.2,Dry/Intermediate,Unverified,Dry Zone,Cucumber,16.643746885899354
Hambantota,Yala,Groundnut,2018,84.95,972.62,Dry/Intermediate,Supported envelope,Dry Zone,Ground Nuts,11.449323131253678
Hambantota,Yala,Long Bean,2018,49.81,458.41,Dry/Intermediate,Unverified,Dry Zone,Long Bean,9.203172053804456
Hambantota,Yala,Okra,2018,98.62,623.7,Dry/Intermediate,Unverified,Dry Zone,Okra,6.324274994930034
Hambantota,Yala,Pumpkin,2018,159.74,2742.04,Dry/Intermediate,Unverified,Dry Zone,Pumpkin,17.16564417177914
Hambantota,Yala,Sesame,2018,34.13,201.58,Dry/Intermediate,Unverified,Dry Zone,Gingelly,5.906240843832405
Hambantota,Yala,Soybean,2018,104.1,1059.99,Dry/Intermediate,Unverified,Dry Zone,Soybean,10.18242074927954
Hambantota,Yala,Sweet Potato,2018,121.95,1718.99,Dry/Intermediate,Supported envelope,Dry Zone,Sweet Potatoes,14.095858958589586
Hambantota,Yala,Tomato,2018,77.01,959.6,Dry/Intermediate,Unverified,Dry Zone,Tomato,12.460719387092585
Hambantota,Yala,Tomato,2018,79.27,1178.94,Dry/Intermediate,Unverified,Dry Zone,Tomato,14.872461208527818
Hambantota,Yala,Watermelon,2018,307.39,5889.4,Dry/Intermediate,Unverified,Dry Zone,Watermelon,19.15937408503855
Hambantota,Yala,Yam,2018,112.98,1332.28,Dry/Intermediate,Unverified,Dry Zone,Yam,11.792175606302
Jaffna,Maha,Ash Plantain,2018,221.29,6008.46,Dry,Unverified,Dry Zone,Ash Plantain,27.15197252474129
Jaffna,Maha,Banana,2018,268.91,8923.39,Dry,Unverified,Dry Zone,Banana,33.18355583652523
Jaffna,Maha,Banana,2018,271.83,7520.25,Dry,Unverified,Dry Zone,Banana,27.665268734135307
Jaffna,Maha,Banana,2018,158.11,5164.79,Dry,Unverified,Dry Zone,Banana,32.66580228954525
Jaffna,Maha,Big Onion,2018,127.19,1438.59,Dry,Supported envelope,Dry Zone,Big Onion,11.31055900621118
Jaffna,Maha,Bitter Gourd,2018,68.29,603.45,Dry,Unverified,Dry Zone,Bitter Gourd,8.836579294186556
Jaffna,Maha,Carrot,2018,82.69,1571.73,Dry,Supported envelope,Dry Zone,Carrot,19.00749788366187
Jaffna,Maha,Carrot,2018,154.68,1973.71,Dry,Supported envelope,Dry Zone,Carrot,12.759956038272563
Jaffna,Maha,Cassava,2018,181.45,4879.04,Dry,Supported envelope,Dry Zone,Manioc,26.88917057040507
Jaffna,Maha,Cassava,2018,210.59,5213.84,Dry,Supported envelope,Dry Zone,Manioc,24.758250629184673
Jaffna,Maha,Chilli,2018,61.51,530.69,Dry,Supported envelope,Dry Zone,Chillies (Green),8.627702812550806
Jaffna,Maha,Chilli,2018,62.68,482.37,Dry,Supported envelope,Dry Zone,Chillies (Green),7.6957562220804085
Jaffna,Maha,Chilli,2018,109.05,698.77,Dry,Supported envelope,Dry Zone,Chillies (Green),6.407794589637781
Jaffna,Maha,Chilli,2018,89.15,681.2,Dry,Supported envelope,Dry Zone,Chillies (Green),7.641054402692092
Jaffna,Maha,Chilli,2018,77.53,581.84,Dry,Supported envelope,Dry Zone,Chillies (Green),7.504707855023862
Jaffna,Maha,Coconut,2018,229.07,6552.16,Dry,Unverified,Dry Zone,Coconut,28.60330903217357
Jaffna,Maha,Cowpea,2018,53.63,370.98,Dry,Supported envelope,Dry Zone,Cowpea,6.917396979302629
Jaffna,Maha,Cucumber,2018,81.5,1296.86,Dry,Unverified,Dry Zone,Cucumber,15.912392638036808
Jaffna,Maha,Cucumber,2018,133.02,2014.39,Dry,Unverified,Dry Zone,Cucumber,15.143512253796422
Jaffna,Maha,Green Gram,2018,79.52,600.39,Dry,Supported envelope,Dry Zone,Green Gram,7.550176056338028
Jaffna,Maha,Green Gram,2018,65.63,485.09,Dry,Supported envelope,Dry Zone,Green Gram,7.391284473563919
Jaffna,Maha,Green Gram,2018,59.42,506.98,Dry,Supported envelope,Dry Zone,Green Gram,8.532144059239313
Jaffna,Maha,Groundnut,2018,107.54,949.58,Dry,Supported envelope,Dry Zone,Ground Nuts,8.830016737957969
Jaffna,Maha,Maize,2018,80.02,1337.69,Dry,Supported envelope,Dry Zone,Maize,16.71694576355911
Jaffna,Maha,Papaya,2018,177.29,4951.92,Dry,Unverified,Dry Zone,Papaya,27.931186192114616
Jaffna,Maha,Potato,2018,172.61,2982.72,Dry,Supported envelope,Dry Zone,Potatoes,17.28011123341637
Jaffna,Maha,Rice,2018,145.21,3064.66,Dry,Unverified,Dry Zone,Rice,21.105020315405273
Jaffna,Maha,Rice,2018,127.34,2463.56,Dry,Unverified,Dry Zone,Rice,19.346316946756712
Jaffna,Maha,Sesame,2018,49.1,265.93,Dry,Unverified,Dry Zone,Gingelly,5.416089613034623
Jaffna,Maha,Sesame,2018,39.74,219.63,Dry,Unverified,Dry Zone,Gingelly,5.526673376950176
Jaffna,Maha,Sesame,2018,61.6,372.94,Dry,Unverified,Dry Zone,Gingelly,6.054220779220779
Jaffna,Maha,Snake Gourd,2018,86.09,913.34,Dry,Unverified,Dry Zone,Snake Gourd,10.609129980253224
